provider_league_id,season,team_id,team_name,team_country,venue_id,venue_name,venue_address,venue_city,nominal_capacity,surface_provider,operational_capacity,operational_capacity_status,roof_type,roof_state_default,enclosure_class,wind_exposure_class,acoustic_enclosure_class,pitch_orientation_deg,attendance_actual_source_status,attendance_expected_source_status,crowd_demand_source_status,override_valid_from,override_valid_to,override_evidence_status,override_source,override_notes,context_only,predictive_authority,betting_authority,projection_version
88,2026,198,ADO Den Haag,Netherlands,19212,WerkTalent Stadion,Haags Kwartier 55,La Haye,15000,artificial turf,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
88,2026,201,AZ Alkmaar,Netherlands,1119,AFAS Stadion,Stadionweg 1,Alkmaar,19500,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
88,2026,194,Ajax,Netherlands,1117,Johan Cruijff Arena,ArenA Boulevard 1,Amsterdam,55885,grass,,NOMINAL_ONLY,RETRACTABLE_FULL_PITCH_COVER,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,VERIFIED_DIRECT,config/pbk_venue_evidence.csv#JCA_RETRACTABLE_ROOF_2026,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
88,2026,420,Cambuur,Netherlands,12680,Cambuur Stadion,Cambuurplein 44,Leeuwarden,11230,artificial turf,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
88,2026,196,Excelsior,Netherlands,2901,Van Donge & De Roo Stadion,Honingerdijk 110,Rotterdam,4500,artificial turf,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
88,2026,209,Feyenoord,Netherlands,1128,Stadion Feijenoord,Van Zandvlietplein 1,Rotterdam,51117,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
88,2026,205,Fortuna Sittard,Netherlands,1129,Fortuna Sittard Stadion,Milaanstraat 120,Sittard,12500,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
88,2026,410,GO Ahead Eagles,Netherlands,1130,De Adelaarshorst,Vetkampstraat 1,Deventer,10400,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
88,2026,202,Groningen,Netherlands,12276,Euroborg,Boumaboulevard 41,Groningen,22579,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
88,2026,210,Heerenveen,Netherlands,1132,Abe Lenstra Stadion,Abe Lenstra boulevard 19,Heerenveen,27224,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
88,2026,413,NEC Nijmegen,Netherlands,1140,Goffertstadion,Stadionplein 1,Nijmegen,12540,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
88,2026,193,PEC Zwolle,Netherlands,1160,MAC³PARK Stadion,Stadionplein 1,Zwolle,14000,artificial turf,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
88,2026,197,PSV Eindhoven,Netherlands,1143,Philips Stadion,Frederiklaan 10,Eindhoven,36500,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
88,2026,426,Sparta Rotterdam,Netherlands,10505,Sparta-Stadion Het Kasteel,Spartapark Noord 1,Rotterdam,11026,artificial turf,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
88,2026,427,Telstar,Netherlands,20187,711 Stadion,Minister van Houtenlaan 123,Velsen-Zuid,5200,artificial turf,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
88,2026,415,Twente,Netherlands,1153,De Grolsch Veste,Colosseum 65,Enschede,30205,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
88,2026,207,Utrecht,Netherlands,1154,Stadion Galgenwaard,Herculesplein 241,Utrecht,24426,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
88,2026,195,Willem II,Netherlands,1159,Koning Willem II Stadion,Goirleseweg 34,Tilburg,14700,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
94,2026,238,Academico Viseu,Portugal,1264,Estádio Municipal do Fontelo,Avenida José Relvas,Viseu,14368,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
94,2026,4724,Alverca,Portugal,3572,Complexo Desportivo FC Alverca,R. César Augusto Gonçalves Ferreira 16,Alverca do Ribatejo,7705,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
94,2026,240,Arouca,Portugal,1275,Estádio Municipal de Arouca,Afonso Pinto Magalhães Valdasna,Arouca,7000,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
94,2026,211,Benfica,Portugal,1265,Estádio do Sport Lisboa e Benfica (da Luz),Rua José Maria Nicolau,Lisboa,65647,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
94,2026,4716,Casa Pia,Portugal,1262,Estádio Nacional,Rua Monsanto,"Jamor, Oeiras",38000,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
94,2026,230,Estoril,Portugal,1274,Estádio António Coimbra da Mota,Rua Dom Bosco,Estoril,8015,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
94,2026,15130,Estrela,Portugal,22604,Campo Municipal dos Prazeres,Alameda Bonifácio Lázaro Lozano,Amadora,800,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
94,2026,212,FC Porto,Portugal,1286,Estádio Do Dragão,Via Futebol Clube do Porto,Porto,50399,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
94,2026,242,Famalicao,Portugal,1276,Estádio Municipal 22 de Junho,Alameda dos Bargos,Vila Nova de Famalicão,8000,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
94,2026,762,GIL Vicente,Portugal,2811,Estádio Cidade de Barcelos,"strada Nacional 103, Vila Boa",Barcelos,12046,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
94,2026,214,Maritimo,Portugal,21117,Estádio do Marítimo,Rua do Dr. Pita,Funchal (Ilha da Madeira),10932,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
94,2026,215,Moreirense,Portugal,1280,Parque Desportivo Comendador Joaquim de Almeida Freitas,Avenida Comendador Joaquim de Almeida Freitas,Moreira de Cónegos,13000,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
94,2026,225,Nacional,Portugal,1281,Estádio da Madeira,"Rua do Esmeraldo, nº 46",Ilha da Madeira,5200,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
94,2026,226,Rio Ave,Portugal,1288,Estádio do Rio Ave Futebol Clube,Rua Dona Maria Pães Ribeiro,Vila do Conde,12815,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
94,2026,217,SC Braga,Portugal,1291,Estádio Municipal de Braga,Avenida do Estádio,Braga,30286,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
94,2026,227,Santa Clara,Portugal,1289,Estádio de São Miguel,Rua Comandante Jaime de Sousa 21,"Ponta Delgada, Ilha de São Miguel, Açores",13277,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
94,2026,228,Sporting CP,Portugal,1293,Estádio José Alvalade,Rua Professor Fernando da Fonseca,Lisboa,50466,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
94,2026,224,Vitória SC,Portugal,1295,Estádio Dom Afonso Henriques,Rua de São Gonçalo 505,Guimarães,30165,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
103,2026,757,Aalesund,Norway,1174,Color Line Stadion,Sjømannsveien 14,Ålesund,10778,artificial turf,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
103,2026,327,Bodo/Glimt,Norway,1175,Aspmyra Stadion,Håloglandsgata 30,Bodø,8270,artificial turf,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
103,2026,319,Brann,Norway,1176,Brann Stadion,Kniksens plass 1,Bergen,17686,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
103,2026,2149,Fredrikstad,Norway,2792,Nye Fredrikstad Stadion,"K. G. Meldahls vei 9, Kråkerøy",Fredrikstad,12565,artificial turf,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
103,2026,2159,Ham-Kam,Norway,1177,Briskeby Arena,"Arenavegen 2, Briskebyen",Hamar,8068,artificial turf,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
103,2026,2143,KFUM Oslo,Norway,1179,KFUM Arena,Ekebergveien 101,Oslo,3300,artificial turf,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
103,2026,320,Kristiansund BK,Norway,19680,Nordmøre stadion,Magnar Isaksens vei 1,Kristiansund,4444,artificial turf,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
103,2026,321,Lillestrom,Norway,1182,Åråsen Stadion,C.J. Hansensvej 3b,Kjeller,11637,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
103,2026,329,Molde,Norway,1184,Aker Stadion,"Julsundveien 14, Reknes",Molde,11800,artificial turf,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
103,2026,331,Rosenborg,Norway,1190,Lerkendal Stadion,Klæbuveien 125,Trondheim,21850,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
103,2026,332,Sandefjord,Norway,20418,Jotun Arena,Nygårdsveien 84,Sandefjord,6598,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
103,2026,333,Sarpsborg 08 FF,Norway,1193,Sarpsborg Stadion,Haftor Jonssons gate 19,Sarpsborg,8022,artificial turf,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
103,2026,334,Start,Norway,1197,Sparebanken Sør Arena,Stadionveien 21,Kristiansand,14563,artificial turf,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
103,2026,325,Tromso,Norway,19681,Romssa Arena,Stadionveien 3,Tromsø,8585,artificial turf,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
103,2026,326,Valerenga,Norway,1203,Intility Arena,Innspurten 1,Oslo,18000,artificial turf,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
103,2026,759,Viking,Norway,21732,Lyse Arena,"Gamle Jåttåvågen 3, Jåttåvågen",Stavanger,16508,artificial turf,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
106,2026,350,Cracovia Krakow,Poland,1247,Stadion Cracovii im. Józefa Piłsudskiego,ul. Józefa Kałuży 1,Kraków,15016,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
106,2026,3484,GKS Katowice,Poland,22596,Arena Katowice,Upadowa 13,Katowice,15048,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
106,2026,340,Gornik Zabrze,Poland,18625,Stadion im. Ernesta Pohla,ul. Roosevelta 81,Zabrze,31871,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
106,2026,336,Jagiellonia,Poland,1249,Stadion Miejski,ul. Słoneczna 1,Białystok,22372,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
106,2026,346,Korona Kielce,Poland,22306,EXBUD Arena,ul. Ściegiennego 8,Kielce,15550,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
106,2026,347,Lech Poznan,Poland,20110,Enea Stadion,ul. Bułgarska 17,Poznań,43269,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
106,2026,339,Legia Warszawa,Poland,1253,Stadion Miejski Legii Warszawa im. Marszałka Józefa Piłsudskiego,ul. Łazienkowska 3,Warszawa,31103,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
106,2026,14562,Motor Lublin,Poland,22597,Motor Lublin Arena,ul. Krochmalna,Lublin,15500,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
106,2026,349,Piast Gliwice,Poland,1255,Stadion Miejski,ul. Stefana Okrzei 20,Gliwice,9913,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
106,2026,348,Pogon Szczecin,Poland,1256,Stadion Miejski im. Floriana Krygiera,Mieczysława Karłowicza 28,Szczecin,21163,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
106,2026,4248,Radomiak Radom,Poland,20753,Stadion Radomiaka,Andrzeja Struga 63,Radom,8840,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
106,2026,3491,Raków Częstochowa,Poland,18633,Miejski Stadion Piłkarski Raków,ul. Limanowskiego 83,Częstochowa,5500,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
106,2026,337,Slask Wroclaw,Poland,18628,Tarczyński Arena,al. Śląska 1,Wrocław,42771,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
