event_id,fixture_id,provider_league_id,league_name,season,round,kickoff_utc,observed_at_utc,elapsed,extra,team_id,team_name,player_id,player_name,assist_id,assist_name,event_type,detail,comments,source,archive_version,research_only,creates_signal,probability_mutation,eligibility_mutation,stake_changes,forward_journal_mutation
5288e5deceee19fac582098a0847e39a17f68785766eb5d1a9fea967b2c7eca2,1547634,362,A Lyga,2026,Regular Season - 32,2026-07-18T16:00:00+00:00,2026-09-18T12:54:52Z,68,,3872,Kauno Žalgiris,20610,F. Ourega,105509,H. Kadric,Goal,Normal Goal,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
5517f98da34958faacbf74451dfa44baa240574158ddd775d810fa8259b75bb5,1575167,78,Bundesliga,2026,Regular Season - 4,2026-09-18T18:30:00+00:00,2026-09-18T20:51:05Z,70,,157,Bayern München,161897,Ismael Saibari,509,Alphonso Davies,Goal,Normal Goal,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
55b701123e73af16fd67af621b33c9c8c3146152beec374dfc0497702f6aaca0,1549024,119,Superliga,2026,Regular Season - 9,2026-09-18T17:00:00+00:00,2026-09-18T20:51:05Z,85,,2073,Silkeborg,662192,Malthe Emil Søgaard Hansen,416992,Villads Westh,Goal,Normal Goal,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
578a729270d56666e50a14c136d434f367d7b5cb628902f66f44f663cc71923a,1549024,119,Superliga,2026,Regular Season - 9,2026-09-18T17:00:00+00:00,2026-09-18T20:51:05Z,72,,2073,Silkeborg,416992,Villads Westh,534601,Lucas Thorst Riisgaard,Goal,Normal Goal,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
599ee06207ac19652fff96107b4185116ba873d56cb43def7ec3ed9550b32099,1584418,203,Süper Lig,2026,Regular Season - 6,2026-09-18T17:00:00+00:00,2026-09-18T20:51:05Z,61,,1004,Kasımpaşa,338745,M. Rafferty,50067,H. Hajradinovic,subst,Substitution 1,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
59f24daaa3b9c0e95a16806cdc65104b12d8a74263311fc23e2eb665bb7a6b57,1557408,39,Premier League,2026,Regular Season - 5,2026-09-18T19:00:00+00:00,2026-09-18T22:50:46Z,87,,55,Brentford,15908,Mikkel Damsgaard,153066,Fabio Carvalho,subst,Substitution 5,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
5c2e803f0f7191e76236285b5afffcbb6033b0fc0a8e122a53b271b2719a27f0,1570397,140,La Liga,2026,Regular Season - 7,2026-09-18T19:00:00+00:00,2026-09-18T22:50:46Z,37,,797,Elche,446067,Buba Sangaré,199824,Ruben Sanchez Saez,subst,Substitution 1,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
5c5d501ee0984c3eadcdb64dbbb0b8c9e0a91fcd0f07fee29144c77f96494747,1552173,88,Eredivisie,2026,Regular Season - 7,2026-09-18T18:00:00+00:00,2026-09-18T20:51:05Z,61,,193,PEC Zwolle,38822,Thijs Oosting,38713,Sydney van Hooijdonk,subst,Substitution 3,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
5d0933ee1b1d39fce41255d2e7f6741c1a318a510a986bcf5112ba67eab94ef6,1557408,39,Premier League,2026,Regular Season - 5,2026-09-18T19:00:00+00:00,2026-09-18T22:50:46Z,69,,55,Brentford,342022,Michael Kayode,44871,Aaron Hickey,subst,Substitution 1,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
5d65fe9c7309257ff67fd2474f8102d1ebc49f6cf538ab5d4b66f27d5f7ee42f,1553179,106,Ekstraklasa,2026,Regular Season - 9,2026-09-18T16:30:00+00:00,2026-09-18T20:51:05Z,80,,17115,Wieczysta Kraków,1414,Antonio Milic,48585,Petar Pusic,Goal,Normal Goal,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
5d773a5c8a8da08431ce598da4fab67b296d8cd7fe94a649f0adc6ac2e6fcc8e,1494768,103,Eliteserien,2026,Regular Season - 22,2026-09-18T17:00:00+00:00,2026-09-18T20:51:05Z,56,,2143,KFUM Oslo,405117,Jonas Lange Hjorth,57255,Sander Hansen Sjokvist,subst,Substitution 1,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
627fb4fe8e21e9310901a56075df596a1ba5a3aa7993f0c50bd5d1e5e4b6d32f,1547634,362,A Lyga,2026,Regular Season - 32,2026-07-18T16:00:00+00:00,2026-09-18T12:54:52Z,54,,3872,Kauno Žalgiris,1936,I. Fiolic,44850,V. Slivka,subst,Substitution 2,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
62b72885c218537ac9e2defe7a45e1d59b130de1a70e19f482c3b0eb99763320,1553179,106,Ekstraklasa,2026,Regular Season - 9,2026-09-18T16:30:00+00:00,2026-09-18T20:51:05Z,86,,6962,Widzew Łódź,27039,Giannis Papanikolaou,108453,Lindon Selahi,subst,Substitution 5,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
63169db39b221d39f4b396876baf866f37858e1025f9a64718fe3b1b66b85c11,1557408,39,Premier League,2026,Regular Season - 5,2026-09-18T19:00:00+00:00,2026-09-18T22:50:46Z,81,,55,Brentford,196855,Jaidon Anthony,284797,Dango Ouattara,subst,Substitution 3,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
647697344f4f650d47965e96b8257645815aabdfa165f23f8b995700b7634796,1570397,140,La Liga,2026,Regular Season - 7,2026-09-18T19:00:00+00:00,2026-09-18T22:50:46Z,45,,540,Espanyol,450716,Roger Hinojo,375915,Quilindschy Hartman,subst,Substitution 1,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
64ad8860f0b4cf0750cc886daa4d35f5de9a4c0055d6084b715398fdac558f54,1494768,103,Eliteserien,2026,Regular Season - 22,2026-09-18T17:00:00+00:00,2026-09-18T20:51:05Z,45,1,333,Sarpsborg 08 FF,151166,Daniel Seland Karlsbakk,,,Goal,Penalty,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
6706f001f81494c739e9d4358da912ec74a328cda0bb1f52fab8746be6d9dc94,1570397,140,La Liga,2026,Regular Season - 7,2026-09-18T19:00:00+00:00,2026-09-18T22:50:46Z,45,,540,Espanyol,183699,Urko Gonzalez,347885,Marcos Fernández,subst,Substitution 2,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
683da3154070fbcac094b2fb24dd96693e6d6af7f64c1fb6904f948637cfd720,1550133,135,Serie A,2026,Regular Season - 5,2026-09-18T18:45:00+00:00,2026-09-18T22:50:46Z,85,,488,Sassuolo,343562,L. Lipani,,,Card,Yellow Card,Unsportsmanlike conduct,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
68ee7f9dc9baa42b850818cbcf4114b717dd61b533a4b498fd22797387544bf6,1561935,218,Bundesliga,2026,Regular Season - 7,2026-09-18T17:30:00+00:00,2026-09-18T20:51:05Z,73,,781,Rapid Vienna,303386,Tonni Adamsen,527097,Moulaye Haïdara,subst,Substitution 2,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
68f942e5e8ab785972d87726ef1842ea638d9e59090dd1ef1fa1dc6ee01247cc,1557408,39,Premier League,2026,Regular Season - 5,2026-09-18T19:00:00+00:00,2026-09-18T22:50:46Z,69,,55,Brentford,263538,Yehor Yarmoliuk,277306,Mamadou Sangare,subst,Substitution 2,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
6ac3b4d4bb70bd870aef5d82cde6347d6529aefb1174b424fd84b9c115366013,1494768,103,Eliteserien,2026,Regular Season - 22,2026-09-18T17:00:00+00:00,2026-09-18T20:51:05Z,73,,2143,KFUM Oslo,318233,Julian Bakkeli Gonstad,39092,Bilal Njie,Goal,Normal Goal,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
6b9f14e5454b5898e091b4156d82b4be2a3c1500328da32704b5384e910ac222,1570397,140,La Liga,2026,Regular Season - 7,2026-09-18T19:00:00+00:00,2026-09-18T22:50:46Z,72,,540,Espanyol,162058,Víctor Chust,,,Goal,Own Goal,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
6c70c5de9b249dfd533a99de391049f124b2d474aff4876644967e2b461788c8,1552769,61,Ligue 1,2026,Regular Season - 5,2026-09-18T18:45:00+00:00,2026-09-18T22:50:46Z,90,2,91,Monaco,386276,Paris Brunner,47480,Mohammed Salisu,subst,Substitution 4,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
6ca7d8947221f702c9683694e3392809acbe4c292e695778ff83d7d1bbd5306e,1553180,106,Ekstraklasa,2026,Regular Season - 9,2026-09-18T18:30:00+00:00,2026-09-18T20:51:05Z,71,,337,Slask Wroclaw,280320,Eniss Shabani,,,Card,Yellow Card,Foul,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
6efc0a8e7bf1aedb3073e681d0643627fd87e34e9036e1d05624d0a4eaea743e,1570397,140,La Liga,2026,Regular Season - 7,2026-09-18T19:00:00+00:00,2026-09-18T22:50:46Z,22,,797,Elche,184277,Fernando Niño Rodríguez,,,Card,Yellow Card,Foul,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
70de06944f896076ff6f37b930d3da8eb08ab9866b471db26734d703e14aadae,1570397,140,La Liga,2026,Regular Season - 7,2026-09-18T19:00:00+00:00,2026-09-18T22:50:46Z,90,1,797,Elche,318592,Lucas Cepeda,,,Card,Yellow Card,Foul,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
71e8ab76c0abe76e39a1618e6c15a357a146b92c402380540ba201adca9d9d26,1550133,135,Serie A,2026,Regular Season - 5,2026-09-18T18:45:00+00:00,2026-09-18T22:50:46Z,30,,1579,Monza,448977,E. Kouadio,,,Card,Yellow Card,Roughing,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
724eff70bc33545c97af2d60d3709a0fe6fe7d817815c24dfd4b907465353d69,1547634,362,A Lyga,2026,Regular Season - 32,2026-07-18T16:00:00+00:00,2026-09-18T12:54:52Z,8,,3872,Kauno Žalgiris,128737,R. Lekiatas,1936,I. Fiolic,Goal,Normal Goal,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
72c65b142b79b41af906864bdceab77c8e6d47c05cc2383cec51af0197195506,1547634,362,A Lyga,2026,Regular Season - 32,2026-07-18T16:00:00+00:00,2026-09-18T12:54:52Z,75,,3872,Kauno Žalgiris,210027,M. Burba,53655,F. Cernych,subst,Substitution 5,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
74a8bdcaf64a6ec349eab0bd3e7bbbdbd996dd6599e1a4ce297466581897ddae,1553180,106,Ekstraklasa,2026,Regular Season - 9,2026-09-18T18:30:00+00:00,2026-09-18T20:51:05Z,60,,337,Slask Wroclaw,536528,Dorian markowski,547605,Adam Ciućka,subst,Substitution 1,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
7660f2d2774ea6c140a2392f9871d86369cb452bc878b3189dd811fea4b4bd4d,1575167,78,Bundesliga,2026,Regular Season - 4,2026-09-18T18:30:00+00:00,2026-09-18T20:51:05Z,77,,157,Bayern München,184,Harry Kane,510,Serge Gnabry,subst,Substitution 4,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
76ebc283df5e279dfaeed79f79cfd9dbe0f40c0041ebe91d69275c097f970bcb,1575167,78,Bundesliga,2026,Regular Season - 4,2026-09-18T18:30:00+00:00,2026-09-18T20:51:05Z,60,,182,Union Berlin,26249,Janik Haberer,327831,Aljoscha Kemlein,subst,Substitution 2,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
77c34ba29e2659b8f59de45e7900a269f90f41105ee88e16d491ae56a3bd1057,1575167,78,Bundesliga,2026,Regular Season - 4,2026-09-18T18:30:00+00:00,2026-09-18T20:51:05Z,43,,157,Bayern München,19617,Michael Olise,181812,Jamal Musiala,Goal,Normal Goal,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
7acccae2eb9e20bca9fefbea3f2b49183d02f99173a7b1684a141a85cb32faec,1553179,106,Ekstraklasa,2026,Regular Season - 9,2026-09-18T16:30:00+00:00,2026-09-18T20:51:05Z,90,5,17115,Wieczysta Kraków,,Željko Kopić,,,Card,Red Card,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
7e32314b72d75b5c0d04547418ee37745a6cc3bf5abe1147c9a9bf554d0637b5,1558635,144,Jupiler Pro League,2026,Regular Season - 7,2026-09-18T18:45:00+00:00,2026-09-18T22:50:46Z,31,,631,Gent,535819,Josue Vergara,,,Goal,Normal Goal,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
7e6f8bd5fe983efd649ba074c4f83df4e3f297b628c5e24c62cd5709b7781014,1547634,362,A Lyga,2026,Regular Season - 32,2026-07-18T16:00:00+00:00,2026-09-18T12:54:52Z,60,,3872,Kauno Žalgiris,69948,T. Svedkauskas,,,Card,Yellow Card,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
7e80d4b19fed51173091fb65d1265d012b59342da45bcafad044b30e36661a34,1547634,362,A Lyga,2026,Regular Season - 32,2026-07-18T16:00:00+00:00,2026-09-18T12:54:52Z,42,,3872,Kauno Žalgiris,105509,H. Kadric,7183,N. Iyobosa Edokpolor,Goal,Normal Goal,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
7eb4d85d2f03f264e58b2fb5e728acc853b99d0a462c57766b4f7a1268dc41b4,1561935,218,Bundesliga,2026,Regular Season - 7,2026-09-18T17:30:00+00:00,2026-09-18T20:51:05Z,87,,781,Rapid Vienna,338189,Nicolas Bajlicz,24809,Louis Schaub,subst,Substitution 4,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
7fa76a8dc580e280e026b1130f29ebbccb20dacadf18cdfb38d67e246b227ba2,1570397,140,La Liga,2026,Regular Season - 7,2026-09-18T19:00:00+00:00,2026-09-18T22:50:46Z,61,,540,Espanyol,286038,Álex Calatrava Torrado,47398,Pere Milla,subst,Substitution 3,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
81331cb8e05b7f46a4c3a77bdd9c1a9b4f1ae593a7f171933b2cb941cb78fbc7,1550133,135,Serie A,2026,Regular Season - 5,2026-09-18T18:45:00+00:00,2026-09-18T22:50:46Z,56,,1579,Monza,408635,E. Akinsanmiro,421859,F. Ondoa,subst,Substitution 3,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
814530bdcb33a9b811eb6bb1be26db43e3ada783396e0487cdb3523ee52fe26d,1547634,362,A Lyga,2026,Regular Season - 32,2026-07-18T16:00:00+00:00,2026-09-18T12:54:52Z,84,,3870,Šiauliai,69940,D. Romanovskij,540148,G. Micevicius,subst,Substitution 5,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
8526ca7140d813bedbb921aef4e04201724fb20a76170af645a47165af4fd6ab,1575167,78,Bundesliga,2026,Regular Season - 4,2026-09-18T18:30:00+00:00,2026-09-18T20:51:05Z,63,,157,Bayern München,328033,Aleksandar Pavlović,325975,Tom Bischof,subst,Substitution 3,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
85cb2dac47f9db763d7554d8b5a4d984ade2119b6607e0bf68475b0fb5aa5230,1553179,106,Ekstraklasa,2026,Regular Season - 9,2026-09-18T16:30:00+00:00,2026-09-18T20:51:05Z,86,,6962,Widzew Łódź,268705,mariusz fornalczyk,40256,Mateusz Żyro,subst,Substitution 4,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
8625efeb744877c5e7cf5bfe54fd85b06ac823f25b84d9e5a8e1c209a726da17,1494768,103,Eliteserien,2026,Regular Season - 22,2026-09-18T17:00:00+00:00,2026-09-18T20:51:05Z,45,,333,Sarpsborg 08 FF,359471,Anders Hiim,57389,Peter Reinhardsen,subst,Substitution 3,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
87120d198eba3fdeefe728defcf089cbe25a59d37fc53753902b04198fb1f17a,1570397,140,La Liga,2026,Regular Season - 7,2026-09-18T19:00:00+00:00,2026-09-18T22:50:46Z,26,,797,Elche,184277,Fernando Niño Rodríguez,315127,Roy Revivo,Goal,Normal Goal,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
8793e17a5c0f11b0315b74464af053d19e12475dd301bf120c76deaf42a17325,1575167,78,Bundesliga,2026,Regular Season - 4,2026-09-18T18:30:00+00:00,2026-09-18T20:51:05Z,82,,182,Union Berlin,30785,András Schäfer,128853,Derrick Köhn,subst,Substitution 5,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
87df77c12f56e8267b73a48ce188651041c950afb7032a0827f6580186889b14,1584418,203,Süper Lig,2026,Regular Season - 6,2026-09-18T17:00:00+00:00,2026-09-18T20:51:05Z,40,,607,Konyaspor,61986,A. Demirbag,,,Card,Yellow Card,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
88988cf4a09b309cfb2700991c949e2827b6c0ba66974bcb00ea7816e9b85c39,1561935,218,Bundesliga,2026,Regular Season - 7,2026-09-18T17:30:00+00:00,2026-09-18T20:51:05Z,60,,781,Rapid Vienna,352728,Petter Nosakhare Dahl,,,Var,Penalty cancelled,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
88fb8da58938ad8dea0cd4d478d8552a189915c96e284a27a9c9ac882d1df237,1561935,218,Bundesliga,2026,Regular Season - 7,2026-09-18T17:30:00+00:00,2026-09-18T20:51:05Z,41,,781,Rapid Vienna,176022,Matthias Seidl,,,Card,Yellow Card,Foul,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
8a7bd6ac82e87b4f2706b6f5555e06b428cebdd34a67f7ddbfb0296740c70669,1552769,61,Ligue 1,2026,Regular Season - 5,2026-09-18T18:45:00+00:00,2026-09-18T22:50:46Z,45,,116,Lens,138,Jean-Clair Todibo,21635,Jonathan Gradit,subst,Substitution 1,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
8b02a6f1ae5a711b706e9c25fd235ceb52b2a875935b5fe887a909c753b1b106,1550133,135,Serie A,2026,Regular Season - 5,2026-09-18T18:45:00+00:00,2026-09-18T22:50:46Z,82,,1579,Monza,380691,J. Robinson,613450,M. Mout,subst,Substitution 4,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
8b40c7ef556705227364ca7077a9de3fb4dc9babc22c2055e3a711b24c1b203b,1549024,119,Superliga,2026,Regular Season - 9,2026-09-18T17:00:00+00:00,2026-09-18T20:51:05Z,45,,2073,Silkeborg,634842,William Kirk,277984,Mads Freundlich,subst,Substitution 1,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
8d98e477b24b392ee684ec800ca9b8826a55d84c0b7d8b3d5d3dc038c8408b39,1553179,106,Ekstraklasa,2026,Regular Season - 9,2026-09-18T16:30:00+00:00,2026-09-18T20:51:05Z,74,,6962,Widzew Łódź,292219,Stipe Biuk,443229,Antoni Klukowski,subst,Substitution 3,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
8e41191c42ea8573cdd70672a93af4aa48be9cd666ab05a8c319241ebabdc529,1558635,144,Jupiler Pro League,2026,Regular Season - 7,2026-09-18T18:45:00+00:00,2026-09-18T22:50:46Z,71,,733,Standard Liege,37892,Dennis Dargahi,267723,Bruny Nsimba,subst,Substitution 1,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
8fbed78cc850eb4882a7879f5438d4990d5b4dca1a30413f014cd7bb08411048,1557408,39,Premier League,2026,Regular Season - 5,2026-09-18T19:00:00+00:00,2026-09-18T22:50:46Z,81,,55,Brentford,106725,Keane Lewis-Potter,409303,El Hadji Malick Diouf,subst,Substitution 4,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
9177c792383e434bc6dd17c12accd104e4d8e4d6eeced54f9770866816e08285,1494768,103,Eliteserien,2026,Regular Season - 22,2026-09-18T17:00:00+00:00,2026-09-18T20:51:05Z,45,,333,Sarpsborg 08 FF,337496,Victor Emanuel Halvorsen,201606,Noa Williams,subst,Substitution 2,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
918c5d673cc529dc9eceaa0b692d912d3aaf63f176294f122b022af80b558964,1570397,140,La Liga,2026,Regular Season - 7,2026-09-18T19:00:00+00:00,2026-09-18T22:50:46Z,6,,797,Elche,311345,Federico Redondo Solari,,,Card,Red Card,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
93dcc221d52276896c850d25479ec15060067b6c432bfdbe0742643dd7ad74b7,1547634,362,A Lyga,2026,Regular Season - 32,2026-07-18T16:00:00+00:00,2026-09-18T12:54:52Z,54,,3872,Kauno Žalgiris,7183,N. Iyobosa Edokpolor,174815,J. Moutachy,subst,Substitution 3,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
95b51d22d5ebf126ebe1ffca6307416d4cd267fc9f0fde372d069604e0813c01,1552173,88,Eredivisie,2026,Regular Season - 7,2026-09-18T18:00:00+00:00,2026-09-18T20:51:05Z,43,,202,Groningen,394608,Jorg Schreuders,,,Goal,Normal Goal,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
95f72bbb543616c980d7f7fb23c176b79da459a424956a14f7dcf44a23a5c8eb,1575167,78,Bundesliga,2026,Regular Season - 4,2026-09-18T18:30:00+00:00,2026-09-18T20:51:05Z,18,,157,Bayern München,181812,Jamal Musiala,509,Alphonso Davies,Goal,Normal Goal,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
963cf51b0a07dc20c07ebcec3715b2a07aa22a7725ef268a6e520b8fa31ce0e9,1557408,39,Premier League,2026,Regular Season - 5,2026-09-18T19:00:00+00:00,2026-09-18T22:50:46Z,84,,55,Brentford,196156,Igor Thiago,,,Card,Yellow Card,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
968d097f5f20f639cfb14e1776dbd763ec2dd9b7fc24582325e46d31ad2a9c09,1553180,106,Ekstraklasa,2026,Regular Season - 9,2026-09-18T18:30:00+00:00,2026-09-18T20:51:05Z,88,,338,Wisla Krakow,,M. Jop,,,Card,Yellow Card,Dissent,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
96abd4ca576d0d7fee6d86f7a4087bc6539c3defa076eac5eea36f08193c82be,1494768,103,Eliteserien,2026,Regular Season - 22,2026-09-18T17:00:00+00:00,2026-09-18T20:51:05Z,57,,2143,KFUM Oslo,57329,Martin Tangen Vinjor,57352,David Hickson Gyedu,subst,Substitution 2,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
96dc128a50544119fc35afcd902774a2f735dad4eacd77caf73d3772beeeeb4a,1494768,103,Eliteserien,2026,Regular Season - 22,2026-09-18T17:00:00+00:00,2026-09-18T20:51:05Z,73,,2143,KFUM Oslo,319150,Hakon Rosten,367928,Brage Tobiassen,subst,Substitution 4,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
97e94367d736b771135c8e1eeb04c77005847704552802f6de8c59639a074735,1549024,119,Superliga,2026,Regular Season - 9,2026-09-18T17:00:00+00:00,2026-09-18T20:51:05Z,83,,2073,Silkeborg,36984,Rami Hajal,396186,Julius Lorents Nielsen,subst,Substitution 4,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
98bb88dce56f774e476a7b3b89143312a04bda6db8980073aa79c479a2e3ec38,1552769,61,Ligue 1,2026,Regular Season - 5,2026-09-18T18:45:00+00:00,2026-09-18T22:50:46Z,71,,91,Monaco,374058,Lamine Camara,,,Card,Yellow Card,Foul,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
9afa83c9bda08d6854b38c7672fa76e59a06ec8b40374d7a8cc964c4cd95790f,1561935,218,Bundesliga,2026,Regular Season - 7,2026-09-18T17:30:00+00:00,2026-09-18T20:51:05Z,78,,1398,WSG Wattens,56296,Nikolai Baden Frederiksen,25080,Lukas Hinterseer,subst,Substitution 5,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
9e727a0b47a353814ecb4fbc06db06ade14ef69c7c24e01af91071590114ad91,1570397,140,La Liga,2026,Regular Season - 7,2026-09-18T19:00:00+00:00,2026-09-18T22:50:46Z,61,,797,Elche,184277,Fernando Niño Rodríguez,358600,Abiel Alessio Osorio,subst,Substitution 3,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
