factor,bucket,scope_type,scope_value,matches,sample_band,home_wins,draws,away_wins,home_win_rate,draw_rate,away_win_rate,avg_total_goals,over25_rate,btts_rate,closing_1x2_matches,closing_1x2_avg_source_rows,closing_1x2_b365_source_rows,closing_home_hit_rate,closing_draw_hit_rate,closing_away_hit_rate,avg_market_novig_home,avg_market_novig_draw,avg_market_novig_away,home_calibration_pp,draw_calibration_pp,away_calibration_pp,home_flat_bet_roi_pct,draw_flat_bet_roi_pct,away_flat_bet_roi_pct,closing_total25_matches,closing_total25_avg_source_rows,closing_total25_b365_source_rows,closing_over25_hit_rate,closing_under25_hit_rate,avg_market_novig_over25,avg_market_novig_under25,over25_calibration_pp,under25_calibration_pp,over25_flat_bet_roi_pct,under25_flat_bet_roi_pct,research_only,operational_betting_authority,creates_signal,probability_mutation,eligibility_mutation,stake_changes,forward_journal_mutation
CONGESTION_7D_DIFF,EQUAL,LEAGUE_SEASON,D1|2024/2025,240,200_499,98,54,88,0.40833,0.225,0.36667,3.163,0.6,0.56667,240,240,0,0.40833,0.225,0.36667,0.45004,0.23535,0.31461,-4.171,-1.035,5.206,-18.288,-10.021,8.021,240,240,0,0.6,0.4,0.59528,0.40472,0.472,-0.472,-5.975,-9.675,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,LEAGUE_SEASON,D1|2025/2026,224,200_499,103,48,73,0.45982,0.21429,0.32589,3.281,0.63839,0.61607,224,224,0,0.45982,0.21429,0.32589,0.45459,0.23607,0.30934,0.523,-2.178,1.655,-11.536,-13.692,-8.259,224,224,0,0.63839,0.36161,0.6012,0.3988,3.719,-3.719,-0.013,-15.884,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,LEAGUE_SEASON,E0|2017/2018,337,200_499,151,90,96,0.44807,0.26706,0.28487,2.68,0.50445,0.48368,0,0,0,,,,,,,,,,,,,0,0,0,,,,,,,,,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,LEAGUE_SEASON,E0|2018/2019,321,200_499,148,59,114,0.46106,0.1838,0.35514,2.813,0.54829,0.52336,0,0,0,,,,,,,,,,,,,0,0,0,,,,,,,,,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,LEAGUE_SEASON,E0|2019/2020,314,200_499,137,79,98,0.43631,0.25159,0.3121,2.659,0.49682,0.5,314,314,0,0.43631,0.25159,0.3121,0.44215,0.23943,0.31843,-0.584,1.216,-0.633,4.443,-0.306,2.411,314,314,0,0.49682,0.50318,0.5409,0.4591,-4.408,4.408,-13.997,3.086,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,LEAGUE_SEASON,E0|2020/2021,272,200_499,109,64,99,0.40074,0.23529,0.36397,2.721,0.50735,0.49265,272,272,0,0.40074,0.23529,0.36397,0.41193,0.24585,0.34222,-1.119,-1.056,2.175,-10.195,-8.129,5.967,272,272,0,0.50735,0.49265,0.52622,0.47378,-1.887,1.887,-8.202,0.437,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,LEAGUE_SEASON,E0|2021/2022,280,200_499,114,69,97,0.40714,0.24643,0.34643,2.85,0.53571,0.49643,280,280,0,0.40714,0.24643,0.34643,0.43666,0.24116,0.32218,-2.952,0.527,2.425,-16.579,-2.161,1.154,280,280,0,0.53571,0.46429,0.52398,0.47602,1.173,-1.173,-0.936,-5.036,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,LEAGUE_SEASON,E0|2022/2023,296,200_499,141,68,87,0.47635,0.22973,0.29392,2.834,0.52027,0.51689,296,296,0,0.47635,0.22973,0.29392,0.4406,0.24376,0.31565,3.575,-1.403,-2.173,5.645,-7.459,-12.078,296,296,0,0.52027,0.47973,0.52655,0.47345,-0.628,0.628,-6.378,-4.801,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,LEAGUE_SEASON,E0|2023/2024,307,200_499,136,69,102,0.443,0.22476,0.33225,3.261,0.64495,0.61564,307,307,0,0.443,0.22476,0.33225,0.44499,0.22776,0.32726,-0.199,-0.3,0.499,-7.632,-6.906,-11.0,307,307,0,0.64495,0.35505,0.5828,0.4172,6.215,-6.215,6.616,-18.212,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,LEAGUE_SEASON,E0|2024/2025,312,200_499,128,72,112,0.41026,0.23077,0.35897,2.936,0.5641,0.57372,312,312,0,0.41026,0.23077,0.35897,0.44581,0.2345,0.31969,-3.555,-0.373,3.928,-16.141,-7.891,7.33,312,312,0,0.5641,0.4359,0.58387,0.41613,-1.977,1.977,-7.471,1.01,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,LEAGUE_SEASON,E0|2025/2026,323,200_499,131,90,102,0.40557,0.27864,0.31579,2.718,0.5418,0.55108,323,323,0,0.40557,0.27864,0.31579,0.42963,0.2476,0.32277,-2.406,3.104,-0.698,-13.266,7.096,-8.319,323,323,0,0.5418,0.4582,0.54234,0.45766,-0.054,0.054,-5.573,-5.102,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,LEAGUE_SEASON,F1|2017/2018,297,200_499,132,76,89,0.44444,0.25589,0.29966,2.677,0.51178,0.48485,0,0,0,,,,,,,,,,,,,0,0,0,,,,,,,,,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,LEAGUE_SEASON,F1|2018/2019,290,200_499,125,85,80,0.43103,0.2931,0.27586,2.486,0.46897,0.48621,0,0,0,,,,,,,,,,,,,0,0,0,,,,,,,,,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,LEAGUE_SEASON,F1|2019/2020,226,200_499,103,60,63,0.45575,0.26549,0.27876,2.531,0.46903,0.49558,226,226,0,0.45575,0.26549,0.27876,0.44244,0.27214,0.28542,1.331,-0.665,-0.666,-0.243,-7.23,-12.031,226,226,0,0.46903,0.53097,0.46486,0.53514,0.417,-0.417,-5.434,-7.916,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,LEAGUE_SEASON,F1|2020/2021,273,200_499,98,70,105,0.35897,0.25641,0.38462,2.7,0.52381,0.52015,273,273,0,0.35897,0.25641,0.38462,0.41175,0.26047,0.32778,-5.278,-0.406,5.684,-23.527,-8.806,19.769,273,273,0,0.52381,0.47619,0.49878,0.50122,2.503,-2.503,-0.56,-10.601,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,LEAGUE_SEASON,F1|2021/2022,272,200_499,113,78,81,0.41544,0.28676,0.29779,2.831,0.5,0.55515,272,272,0,0.41544,0.28676,0.29779,0.44103,0.2564,0.30257,-2.559,3.036,-0.478,-11.092,4.504,-5.419,272,272,0,0.5,0.5,0.51476,0.48524,-1.476,1.476,-8.268,-2.353,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,LEAGUE_SEASON,F1|2022/2023,272,200_499,119,63,90,0.4375,0.23162,0.33088,2.776,0.55515,0.58824,272,272,0,0.4375,0.23162,0.33088,0.43221,0.24632,0.32147,0.529,-1.47,0.941,-5.022,-10.555,-1.018,272,272,0,0.55515,0.44485,0.53181,0.46819,2.334,-2.334,-0.188,-9.368,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,LEAGUE_SEASON,F1|2023/2024,210,200_499,86,55,69,0.40952,0.2619,0.32857,2.757,0.5619,0.5619,210,210,0,0.40952,0.2619,0.32857,0.42826,0.25657,0.31517,-1.874,0.533,1.34,-9.157,0.476,0.371,210,210,0,0.5619,0.4381,0.51572,0.48428,4.618,-4.618,4.776,-14.024,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,LEAGUE_SEASON,F1|2024/2025,207,200_499,98,42,67,0.47343,0.2029,0.32367,2.894,0.5314,0.54589,207,207,0,0.47343,0.2029,0.32367,0.45007,0.23938,0.31055,2.336,-3.648,1.312,0.13,-18.894,1.638,207,207,0,0.5314,0.4686,0.55504,0.44496,-2.364,2.364,-10.087,-0.43,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,LEAGUE_SEASON,F1|2025/2026,208,200_499,102,51,55,0.49038,0.24519,0.26442,2.774,0.51442,0.51923,208,208,0,0.49038,0.24519,0.26442,0.44285,0.24325,0.3139,4.753,0.194,-4.948,7.596,-6.308,-24.582,208,208,0,0.51442,0.48558,0.54581,0.45419,-3.139,3.139,-12.75,-0.644,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,LEAGUE_SEASON,I1|2017/2018,293,200_499,133,60,100,0.45392,0.20478,0.3413,2.724,0.5256,0.49829,0,0,0,,,,,,,,,,,,,0,0,0,,,,,,,,,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,LEAGUE_SEASON,I1|2018/2019,284,200_499,123,83,78,0.4331,0.29225,0.27465,2.648,0.52113,0.52817,0,0,0,,,,,,,,,,,,,0,0,0,,,,,,,,,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,LEAGUE_SEASON,I1|2019/2020,284,200_499,118,65,101,0.41549,0.22887,0.35563,2.908,0.60211,0.59859,284,284,0,0.41549,0.22887,0.35563,0.4368,0.24312,0.32009,-2.131,-1.425,3.554,-12.44,-10.394,12.676,284,284,0,0.60211,0.39789,0.5562,0.4438,4.591,-4.591,3.335,-13.507,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,LEAGUE_SEASON,I1|2020/2021,281,200_499,112,78,91,0.39858,0.27758,0.32384,2.968,0.54804,0.60142,281,281,0,0.39858,0.27758,0.32384,0.41567,0.24192,0.34241,-1.709,3.566,-1.857,-16.313,8.972,-15.979,281,281,0,0.54804,0.45196,0.56755,0.43245,-1.951,1.951,-8.278,-0.256,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,LEAGUE_SEASON,I1|2021/2022,294,200_499,120,74,100,0.40816,0.2517,0.34014,2.905,0.55442,0.56122,294,294,0,0.40816,0.2517,0.34014,0.44231,0.24265,0.31504,-3.415,0.905,2.51,-16.895,-2.395,5.667,294,294,0,0.55442,0.44558,0.55173,0.44827,0.269,-0.269,-4.136,-4.735,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,LEAGUE_SEASON,I1|2022/2023,278,200_499,121,77,80,0.43525,0.27698,0.28777,2.576,0.46763,0.51799,278,278,0,0.43525,0.27698,0.28777,0.42898,0.25961,0.31141,0.627,1.737,-2.364,-4.547,1.504,-19.273,278,278,0,0.46763,0.53237,0.49855,0.50145,-3.092,3.092,-10.155,1.683,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,LEAGUE_SEASON,I1|2023/2024,278,200_499,119,83,76,0.42806,0.29856,0.27338,2.748,0.51079,0.56115,278,278,0,0.42806,0.29856,0.27338,0.42421,0.26343,0.31236,0.385,3.513,-3.898,-7.151,12.842,-27.532,278,278,0,0.51079,0.48921,0.48331,0.51669,2.748,-2.748,-1.083,-11.46,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,LEAGUE_SEASON,I1|2024/2025,269,200_499,108,75,86,0.40149,0.27881,0.3197,2.606,0.50558,0.52416,269,269,0,0.40149,0.27881,0.3197,0.42133,0.2647,0.31398,-1.984,1.411,0.572,-19.643,-2.929,-15.424,269,269,0,0.50558,0.49442,0.48103,0.51897,2.455,-2.455,-0.517,-9.513,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,LEAGUE_SEASON,I1|2025/2026,277,200_499,111,72,94,0.40072,0.25993,0.33935,2.477,0.46209,0.44404,277,277,0,0.40072,0.25993,0.33935,0.41779,0.26852,0.31369,-1.707,-0.859,2.566,-12.195,-8.841,-0.032,277,277,0,0.46209,0.53791,0.45835,0.54165,0.374,-0.374,-3.755,-5.996,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,LEAGUE_SEASON,SP1|2017/2018,287,200_499,134,67,86,0.4669,0.23345,0.29965,2.575,0.4878,0.44948,0,0,0,,,,,,,,,,,,,0,0,0,,,,,,,,,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,LEAGUE_SEASON,SP1|2018/2019,259,200_499,109,79,71,0.42085,0.30502,0.27413,2.502,0.44402,0.49421,0,0,0,,,,,,,,,,,,,0,0,0,,,,,,,,,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,LEAGUE_SEASON,SP1|2019/2020,283,200_499,125,88,70,0.4417,0.31095,0.24735,2.445,0.44523,0.5159,283,283,0,0.4417,0.31095,0.24735,0.44186,0.26579,0.29235,-0.016,4.516,-4.5,-3.216,9.163,-23.615,283,283,0,0.44523,0.55477,0.46906,0.53094,-2.383,2.383,-10.011,-1.166,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,LEAGUE_SEASON,SP1|2020/2021,269,200_499,116,76,77,0.43123,0.28253,0.28625,2.424,0.42007,0.50186,269,269,0,0.43123,0.28253,0.28625,0.41945,0.26621,0.31434,1.178,1.632,-2.809,-3.97,-1.119,-10.327,269,269,0,0.42007,0.57993,0.4649,0.5351,-4.483,4.483,-13.409,4.041,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,LEAGUE_SEASON,SP1|2021/2022,294,200_499,124,88,82,0.42177,0.29932,0.27891,2.439,0.43878,0.47619,294,294,0,0.42177,0.29932,0.27891,0.44003,0.26922,0.29075,-1.826,3.01,-1.184,-8.16,6.806,-4.541,294,294,0,0.43878,0.56122,0.46198,0.53802,-2.32,2.32,-9.333,0.075,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,LEAGUE_SEASON,SP1|2022/2023,274,200_499,127,63,84,0.4635,0.22993,0.30657,2.496,0.4781,0.4854,274,274,0,0.4635,0.22993,0.30657,0.43643,0.26492,0.29865,2.707,-3.499,0.792,3.376,-16.708,-10.099,274,274,0,0.4781,0.5219,0.465,0.535,1.31,-1.31,-2.934,-7.584,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,LEAGUE_SEASON,SP1|2023/2024,284,200_499,125,76,83,0.44014,0.26761,0.29225,2.581,0.43662,0.46831,284,284,0,0.44014,0.26761,0.29225,0.44572,0.26177,0.29251,-0.558,0.584,-0.026,-14.327,-2.947,-19.525,284,284,0,0.43662,0.56338,0.4816,0.5184,-4.498,4.498,-16.433,1.511,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,LEAGUE_SEASON,SP1|2024/2025,271,200_499,123,71,77,0.45387,0.26199,0.28413,2.539,0.46494,0.54982,271,271,0,0.45387,0.26199,0.28413,0.44827,0.26265,0.28907,0.56,-0.066,-0.494,-5.081,-9.074,-9.808,271,271,0,0.46494,0.53506,0.4735,0.5265,-0.856,0.856,-8.074,-3.413,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,LEAGUE_SEASON,SP1|2025/2026,287,200_499,136,71,80,0.47387,0.24739,0.27875,2.631,0.48432,0.56098,287,287,0,0.47387,0.24739,0.27875,0.44088,0.26369,0.29543,3.299,-1.63,-1.668,0.129,-14.645,-13.739,287,287,0,0.48432,0.51568,0.49257,0.50743,-0.825,0.825,-8.502,-4.711,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,SEASON,2017/2018,1461,500_PLUS,670,352,439,0.45859,0.24093,0.30048,2.698,0.51335,0.49281,0,0,0,,,,,,,,,,,,,0,0,0,,,,,,,,,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,SEASON,2018/2019,1407,500_PLUS,619,368,420,0.43994,0.26155,0.29851,2.736,0.52381,0.5295,0,0,0,,,,,,,,,,,,,0,0,0,,,,,,,,,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,SEASON,2019/2020,1366,500_PLUS,589,351,426,0.43119,0.25695,0.31186,2.747,0.53294,0.53953,1366,1366,0,0.43119,0.25695,0.31186,0.44124,0.24898,0.30978,-1.005,0.797,0.208,-4.176,-1.731,-2.365,1366,1365,1,0.53294,0.46706,0.53084,0.46916,0.21,-0.21,-5.316,-6.334,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,SEASON,2020/2021,1345,500_PLUS,545,349,451,0.4052,0.25948,0.33532,2.775,0.51822,0.54275,1345,1345,0,0.4052,0.25948,0.33532,0.41646,0.25027,0.33327,-1.126,0.921,0.205,-10.588,-2.011,-3.891,1345,1345,0,0.51822,0.48178,0.52849,0.47151,-1.027,1.027,-6.99,-2.948,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,SEASON,2021/2022,1392,500_PLUS,585,371,436,0.42026,0.26652,0.31322,2.817,0.5194,0.53879,1392,1392,0,0.42026,0.26652,0.31322,0.44143,0.24948,0.30909,-2.117,1.704,0.413,-10.568,0.731,-0.488,1392,1392,0,0.5194,0.4806,0.52449,0.47551,-0.509,0.509,-5.867,-4.027,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,SEASON,2022/2023,1349,500_PLUS,617,324,408,0.45738,0.24018,0.30245,2.768,0.5278,0.54262,1349,1349,0,0.45738,0.24018,0.30245,0.43645,0.25158,0.31197,2.093,-1.14,-0.952,0.478,-7.676,-11.209,1349,1349,0,0.5278,0.4722,0.51674,0.48326,1.106,-1.106,-2.716,-6.958,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,SEASON,2023/2024,1319,500_PLUS,562,348,409,0.42608,0.26384,0.31008,2.928,0.55876,0.56634,1319,1319,0,0.42608,0.26384,0.31008,0.43784,0.24718,0.31498,-1.176,1.666,-0.49,-11.065,2.494,-15.523,1319,1319,0,0.55876,0.44124,0.53331,0.46669,2.545,-2.545,-1.131,-11.328,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,SEASON,2024/2025,1299,500_PLUS,555,314,430,0.42725,0.24172,0.33102,2.82,0.53272,0.55273,1299,1299,0,0.42725,0.24172,0.33102,0.44271,0.24756,0.30972,-1.546,-0.584,2.13,-12.363,-9.257,-1.737,1299,1299,0,0.53272,0.46728,0.53706,0.46294,-0.434,0.434,-6.297,-4.296,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,EQUAL,SEASON,2025/2026,1319,500_PLUS,583,332,404,0.442,0.25171,0.30629,2.753,0.52464,0.53677,1319,1319,0,0.442,0.25171,0.30629,0.43592,0.25285,0.31124,0.608,-0.114,-0.495,-6.543,-6.625,-10.312,1319,1319,0,0.52464,0.47536,0.52441,0.47559,0.023,-0.023,-6.016,-6.333,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,HOME_MORE,ALL,ALL,1931,500_PLUS,836,499,596,0.43294,0.25842,0.30865,2.803,0.53185,0.53703,1551,1551,0,0.4352,0.25274,0.31206,0.42932,0.25174,0.31894,0.588,0.1,-0.688,-5.355,-5.627,-8.533,1551,1551,0,0.53707,0.46293,0.52111,0.47889,1.596,-1.596,-2.089,-8.522,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,HOME_MORE,LEAGUE,D1,280,200_499,123,85,72,0.43929,0.30357,0.25714,2.982,0.57143,0.56786,223,223,0,0.44843,0.30045,0.25112,0.44627,0.23533,0.3184,0.216,6.512,-6.728,-1.381,20.35,-29.242,223,223,0,0.59641,0.40359,0.58649,0.41351,0.992,-0.992,-4.103,-8.408,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,HOME_MORE,LEAGUE,E0,338,200_499,167,77,94,0.49408,0.22781,0.27811,2.828,0.54438,0.51775,285,285,0,0.50526,0.21404,0.2807,0.44652,0.2364,0.31708,5.874,-2.236,-3.638,7.112,-15.175,-13.06,285,285,0,0.54035,0.45965,0.55725,0.44275,-1.69,1.69,-8.439,-1.596,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,HOME_MORE,LEAGUE,F1,413,200_499,153,106,154,0.37046,0.25666,0.37288,2.789,0.53995,0.53511,333,333,0,0.35135,0.25225,0.3964,0.37969,0.26013,0.36017,-2.834,-0.788,3.623,-13.931,-8.087,2.649,333,333,0,0.53453,0.46547,0.51391,0.48609,2.062,-2.062,-1.559,-9.375,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,HOME_MORE,LEAGUE,I1,439,200_499,170,112,157,0.38724,0.25513,0.35763,2.747,0.51936,0.53759,353,353,0,0.39943,0.24929,0.35127,0.41907,0.25335,0.32757,-1.964,-0.406,2.37,-15.416,-8.187,-2.824,353,353,0,0.52691,0.47309,0.51132,0.48868,1.559,-1.559,-2.72,-8.836,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,HOME_MORE,LEAGUE,SP1,461,200_499,223,119,119,0.48373,0.25813,0.25813,2.74,0.50325,0.53362,357,357,0,0.48459,0.2577,0.2577,0.46141,0.26483,0.27376,2.318,-0.713,-1.606,0.157,-9.403,-8.056,357,357,0,0.5098,0.4902,0.4678,0.5322,4.2,-4.2,4.367,-13.017,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,HOME_MORE,LEAGUE_SEASON,D1|2017/2018,33,LT50,13,10,10,0.39394,0.30303,0.30303,2.394,0.42424,0.42424,0,0,0,,,,,,,,,,,,,0,0,0,,,,,,,,,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,HOME_MORE,LEAGUE_SEASON,D1|2018/2019,24,LT50,10,8,6,0.41667,0.33333,0.25,2.708,0.54167,0.5,0,0,0,,,,,,,,,,,,,0,0,0,,,,,,,,,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,HOME_MORE,LEAGUE_SEASON,D1|2019/2020,27,LT50,10,4,13,0.37037,0.14815,0.48148,3.481,0.74074,0.55556,27,27,0,0.37037,0.14815,0.48148,0.42478,0.21536,0.35986,-5.441,-6.721,12.162,-20.704,-40.222,22.519,27,27,0,0.74074,0.25926,0.62246,0.37754,11.828,-11.828,12.593,-35.074,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,HOME_MORE,LEAGUE_SEASON,D1|2020/2021,29,LT50,10,11,8,0.34483,0.37931,0.27586,3.138,0.62069,0.62069,29,29,0,0.34483,0.37931,0.27586,0.40319,0.24016,0.35665,-5.836,13.915,-8.079,3.448,34.276,-23.586,29,29,0,0.62069,0.37931,0.57392,0.42608,4.677,-4.677,0.931,-20.828,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,HOME_MORE,LEAGUE_SEASON,D1|2021/2022,23,LT50,12,5,6,0.52174,0.21739,0.26087,3.435,0.73913,0.56522,23,23,0,0.52174,0.21739,0.26087,0.46147,0.23944,0.29909,6.027,-2.205,-3.822,9.522,-5.217,-37.13,23,23,0,0.73913,0.26087,0.56369,0.43631,17.544,-17.544,27.957,-43.348,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,HOME_MORE,LEAGUE_SEASON,D1|2022/2023,39,LT50,22,13,4,0.5641,0.33333,0.10256,2.974,0.48718,0.53846,39,39,0,0.5641,0.33333,0.10256,0.46182,0.24309,0.29509,10.228,9.024,-19.253,17.949,44.513,-71.282,39,39,0,0.48718,0.51282,0.57257,0.42743,-8.539,8.539,-21.359,14.256,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,HOME_MORE,LEAGUE_SEASON,D1|2023/2024,33,LT50,18,8,7,0.54545,0.24242,0.21212,2.818,0.51515,0.60606,33,33,0,0.54545,0.24242,0.21212,0.49504,0.23083,0.27413,5.041,1.159,-6.201,24.061,-4.727,-33.0,33,33,0,0.51515,0.48485,0.5829,0.4171,-6.775,6.775,-19.879,4.152,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,HOME_MORE,LEAGUE_SEASON,D1|2024/2025,32,LT50,11,12,9,0.34375,0.375,0.28125,2.969,0.53125,0.59375,32,32,0,0.34375,0.375,0.28125,0.41219,0.23525,0.35256,-6.844,13.975,-7.131,-28.188,55.062,-20.469,32,32,0,0.53125,0.46875,0.59527,0.40473,-6.402,6.402,-13.938,14.062,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,HOME_MORE,LEAGUE_SEASON,D1|2025/2026,40,LT50,17,14,9,0.425,0.35,0.225,3.075,0.625,0.675,40,40,0,0.425,0.35,0.225,0.45514,0.23917,0.30569,-3.014,11.083,-8.069,-16.5,35.2,-26.675,40,40,0,0.625,0.375,0.59393,0.40607,3.107,-3.107,0.25,-11.75,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,HOME_MORE,LEAGUE_SEASON,E0|2017/2018,26,LT50,12,8,6,0.46154,0.30769,0.23077,2.846,0.57692,0.57692,0,0,0,,,,,,,,,,,,,0,0,0,,,,,,,,,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,HOME_MORE,LEAGUE_SEASON,E0|2018/2019,27,LT50,11,8,8,0.40741,0.2963,0.2963,3.37,0.55556,0.59259,0,0,0,,,,,,,,,,,,,0,0,0,,,,,,,,,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,HOME_MORE,LEAGUE_SEASON,E0|2019/2020,34,LT50,21,5,8,0.61765,0.14706,0.23529,3.029,0.61765,0.47059,34,34,0,0.61765,0.14706,0.23529,0.4757,0.23254,0.29176,14.195,-8.548,-5.647,28.441,-46.147,-46.324,34,34,0,0.61765,0.38235,0.55838,0.44162,5.927,-5.927,3.529,-20.912,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,HOME_MORE,LEAGUE_SEASON,E0|2020/2021,52,50_199,17,10,25,0.32692,0.19231,0.48077,2.442,0.42308,0.51923,52,52,0,0.32692,0.19231,0.48077,0.39798,0.24875,0.35327,-7.106,-5.644,12.75,-22.75,-24.827,51.385,52,52,0,0.42308,0.57692,0.51164,0.48836,-8.856,8.856,-20.596,14.769,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,HOME_MORE,LEAGUE_SEASON,E0|2021/2022,51,50_199,26,12,13,0.5098,0.23529,0.2549,2.451,0.47059,0.43137,51,51,0,0.5098,0.23529,0.2549,0.42878,0.25206,0.31916,8.102,-1.677,-6.426,21.314,-18.686,-20.039,51,51,0,0.47059,0.52941,0.52059,0.47941,-5.0,5.0,-14.078,4.765,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,HOME_MORE,LEAGUE_SEASON,E0|2022/2023,47,LT50,22,14,11,0.46809,0.29787,0.23404,3.021,0.55319,0.51064,47,47,0,0.46809,0.29787,0.23404,0.446,0.22998,0.32402,2.209,6.789,-8.998,-8.915,19.298,-40.128,47,47,0,0.55319,0.44681,0.5665,0.4335,-1.331,1.331,-8.191,-3.532,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,HOME_MORE,LEAGUE_SEASON,E0|2023/2024,35,LT50,22,4,9,0.62857,0.11429,0.25714,3.057,0.62857,0.48571,35,35,0,0.62857,0.11429,0.25714,0.48801,0.21567,0.29632,14.056,-10.138,-3.918,14.914,-55.457,-11.2,35,35,0,0.62857,0.37143,0.61262,0.38738,1.595,-1.595,-1.629,-3.057,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,HOME_MORE,LEAGUE_SEASON,E0|2024/2025,34,LT50,15,10,9,0.44118,0.29412,0.26471,2.735,0.55882,0.55882,34,34,0,0.44118,0.29412,0.26471,0.47235,0.21439,0.31326,-3.117,7.973,-4.855,-15.412,43.618,-8.941,34,34,0,0.55882,0.44118,0.61943,0.38057,-6.061,6.061,-15.647,7.471,true,false,false,false,false,false,false
CONGESTION_7D_DIFF,HOME_MORE,LEAGUE_SEASON,E0|2025/2026,32,LT50,21,6,5,0.65625,0.1875,0.15625,2.938,0.625,0.59375,32,32,0,0.65625,0.1875,0.15625,0.45063,0.25096,0.29841,20.562,-6.346,-14.216,49.281,-30.031,-37.969,32,32,0,0.625,0.375,0.54842,0.45158,7.658,-7.658,7.438,-23.0,true,false,false,false,false,false,false
