fixture_id,provider_league_id,league_name,season,round,kickoff_utc,home_team,away_team,source_status,first_queued_at_utc,last_seen_at_utc,backlog_status,captured_at_utc,queue_source,attempt_count,last_attempt_at_utc,last_attempt_result
1552767,61,Ligue 1,2026,Regular Season - 5,2026-09-19T18:45:00+00:00,Le Mans,Lorient,FT,2026-09-19T21:26:08Z,2026-09-20T16:28:28Z,CAPTURED,2026-09-19T21:26:08Z,current_round_terminal_fixture,1,2026-09-19T21:26:08Z,CAPTURED
1552768,61,Ligue 1,2026,Regular Season - 5,2026-09-19T18:45:00+00:00,Lyon,Rennes,FT,2026-09-19T21:26:08Z,2026-09-20T16:28:28Z,CAPTURED,2026-09-19T21:26:08Z,current_round_terminal_fixture,1,2026-09-19T21:26:08Z,CAPTURED
1552772,61,Ligue 1,2026,Regular Season - 5,2026-09-19T18:45:00+00:00,Toulouse,Le Havre,FT,2026-09-19T21:26:08Z,2026-09-20T16:28:28Z,CAPTURED,2026-09-19T21:26:08Z,current_round_terminal_fixture,1,2026-09-19T21:26:08Z,CAPTURED
1558638,144,Jupiler Pro League,2026,Regular Season - 7,2026-09-19T18:45:00+00:00,Anderlecht,Zulte Waregem,FT,2026-09-19T21:26:08Z,2026-09-20T16:28:28Z,CAPTURED,2026-09-19T21:26:08Z,current_round_terminal_fixture,1,2026-09-19T21:26:08Z,CAPTURED
1558639,144,Jupiler Pro League,2026,Regular Season - 7,2026-09-19T18:45:00+00:00,Lommel United,KV Mechelen,FT,2026-09-19T21:26:08Z,2026-09-20T16:28:28Z,CAPTURED,2026-09-19T21:26:08Z,current_round_terminal_fixture,1,2026-09-19T21:26:08Z,CAPTURED
1552175,88,Eredivisie,2026,Regular Season - 7,2026-09-19T19:00:00+00:00,Willem II,Fortuna Sittard,FT,2026-09-19T21:26:08Z,2026-09-20T16:28:28Z,CAPTURED,2026-09-19T21:26:08Z,current_round_terminal_fixture,1,2026-09-19T21:26:08Z,CAPTURED
1570400,140,La Liga,2026,Regular Season - 7,2026-09-19T19:00:00+00:00,Sevilla,Barcelona,FT,2026-09-19T21:26:08Z,2026-09-20T16:28:28Z,CAPTURED,2026-09-19T21:26:08Z,current_round_terminal_fixture,1,2026-09-19T21:26:08Z,CAPTURED
1575507,94,Primeira Liga,2026,Regular Season - 7,2026-09-19T19:30:00+00:00,Sporting CP,Arouca,FT,2026-09-20T00:36:05Z,2026-09-20T16:28:28Z,CAPTURED,2026-09-20T00:36:05Z,current_round_terminal_fixture,1,2026-09-20T00:36:05Z,CAPTURED
1552176,88,Eredivisie,2026,Regular Season - 7,2026-09-20T10:15:00+00:00,Feyenoord,Utrecht,FT,2026-09-20T12:32:10Z,2026-09-20T16:28:28Z,CAPTURED,2026-09-20T12:32:10Z,current_round_terminal_fixture,1,2026-09-20T12:32:10Z,CAPTURED
1553178,106,Ekstraklasa,2026,Regular Season - 9,2026-09-20T10:15:00+00:00,Piast Gliwice,Pogon Szczecin,FT,2026-09-20T12:32:10Z,2026-09-20T16:28:28Z,CAPTURED,2026-09-20T12:32:10Z,current_round_terminal_fixture,1,2026-09-20T12:32:10Z,CAPTURED
