factor,bucket,scope_type,scope_value,matches,sample_band,home_wins,draws,away_wins,home_win_rate,draw_rate,away_win_rate,avg_total_goals,over25_rate,btts_rate,closing_1x2_matches,closing_1x2_avg_source_rows,closing_1x2_b365_source_rows,closing_home_hit_rate,closing_draw_hit_rate,closing_away_hit_rate,avg_market_novig_home,avg_market_novig_draw,avg_market_novig_away,home_calibration_pp,draw_calibration_pp,away_calibration_pp,home_flat_bet_roi_pct,draw_flat_bet_roi_pct,away_flat_bet_roi_pct,closing_total25_matches,closing_total25_avg_source_rows,closing_total25_b365_source_rows,closing_over25_hit_rate,closing_under25_hit_rate,avg_market_novig_over25,avg_market_novig_under25,over25_calibration_pp,under25_calibration_pp,over25_flat_bet_roi_pct,under25_flat_bet_roi_pct,research_only,operational_betting_authority,creates_signal,probability_mutation,eligibility_mutation,stake_changes,forward_journal_mutation
DRAW_SAFE_PATH_SIDE,NEITHER,LEAGUE_SEASON,SP1|2019/2020,369,200_499,169,103,97,0.45799,0.27913,0.26287,2.48,0.45799,0.49864,369,369,0,0.45799,0.27913,0.26287,0.44396,0.26496,0.29108,1.403,1.417,-2.821,-1.236,-0.813,-19.03,369,369,0,0.45799,0.54201,0.46944,0.53056,-1.145,1.145,-7.336,-3.07,true,false,false,false,false,false,false
DRAW_SAFE_PATH_SIDE,NEITHER,LEAGUE_SEASON,SP1|2020/2021,354,200_499,149,102,103,0.4209,0.28814,0.29096,2.503,0.43785,0.51695,354,354,0,0.4209,0.28814,0.29096,0.41995,0.26478,0.31527,0.095,2.336,-2.431,-5.54,3.585,-7.876,354,354,0,0.43785,0.56215,0.46672,0.53328,-2.887,2.887,-10.153,0.777,true,false,false,false,false,false,false
DRAW_SAFE_PATH_SIDE,NEITHER,LEAGUE_SEASON,SP1|2021/2022,369,200_499,161,106,102,0.43631,0.28726,0.27642,2.507,0.44444,0.48509,369,369,0,0.43631,0.28726,0.27642,0.44364,0.26817,0.28819,-0.733,1.909,-1.177,-7.111,3.279,-8.019,369,369,0,0.44444,0.55556,0.46332,0.53668,-1.888,1.888,-8.203,-0.729,true,false,false,false,false,false,false
DRAW_SAFE_PATH_SIDE,NEITHER,LEAGUE_SEASON,SP1|2022/2023,369,200_499,178,86,105,0.48238,0.23306,0.28455,2.523,0.47154,0.50678,369,369,0,0.48238,0.23306,0.28455,0.44009,0.26645,0.29346,4.229,-3.339,-0.891,8.783,-17.371,-11.591,369,369,0,0.47154,0.52846,0.46305,0.53695,0.849,-0.849,-3.558,-6.564,true,false,false,false,false,false,false
DRAW_SAFE_PATH_SIDE,NEITHER,LEAGUE_SEASON,SP1|2023/2024,368,200_499,165,104,99,0.44837,0.28261,0.26902,2.652,0.46196,0.49457,368,368,0,0.44837,0.28261,0.26902,0.45165,0.26134,0.287,-0.328,2.127,-1.798,-12.312,3.332,-21.682,368,368,0,0.46196,0.53804,0.48053,0.51947,-1.857,1.857,-9.522,-2.302,true,false,false,false,false,false,false
DRAW_SAFE_PATH_SIDE,NEITHER,LEAGUE_SEASON,SP1|2024/2025,367,200_499,165,91,111,0.44959,0.24796,0.30245,2.613,0.48501,0.53406,367,367,0,0.44959,0.24796,0.30245,0.44542,0.26397,0.29061,0.417,-1.601,1.184,-6.482,-13.768,-3.768,367,367,0,0.48501,0.51499,0.4716,0.5284,1.341,-1.341,-2.621,-7.379,true,false,false,false,false,false,false
DRAW_SAFE_PATH_SIDE,NEITHER,LEAGUE_SEASON,SP1|2025/2026,368,200_499,180,90,98,0.48913,0.24457,0.2663,2.696,0.5,0.56522,368,368,0,0.48913,0.24457,0.2663,0.44067,0.2637,0.29563,4.846,-1.913,-2.933,2.391,-15.628,-17.334,368,368,0,0.5,0.5,0.49336,0.50664,0.664,-0.664,-4.834,-7.212,true,false,false,false,false,false,false
DRAW_SAFE_PATH_SIDE,NEITHER,SEASON,2017/2018,1767,500_PLUS,799,436,532,0.45218,0.24675,0.30108,2.716,0.51556,0.50368,0,0,0,,,,,,,,,,,,,0,0,0,,,,,,,,,true,false,false,false,false,false,false
DRAW_SAFE_PATH_SIDE,NEITHER,SEASON,2018/2019,1763,500_PLUS,788,459,516,0.44697,0.26035,0.29268,2.75,0.52184,0.52978,0,0,0,,,,,,,,,,,,,0,0,0,,,,,,,,,true,false,false,false,false,false,false
DRAW_SAFE_PATH_SIDE,NEITHER,SEASON,2019/2020,1671,500_PLUS,739,408,524,0.44225,0.24417,0.31358,2.787,0.54399,0.54099,1671,1671,0,0.44225,0.24417,0.31358,0.43952,0.24878,0.31169,0.273,-0.461,0.189,-1.901,-6.947,-4.504,1671,1670,1,0.54399,0.45601,0.53099,0.46901,1.3,-1.3,-3.277,-8.562,true,false,false,false,false,false,false
DRAW_SAFE_PATH_SIDE,NEITHER,SEASON,2020/2021,1735,500_PLUS,690,450,595,0.39769,0.25937,0.34294,2.784,0.52392,0.54986,1735,1735,0,0.39769,0.25937,0.34294,0.41596,0.25032,0.33371,-1.827,0.905,0.923,-10.741,-1.636,0.445,1735,1735,0,0.52392,0.47608,0.52772,0.47228,-0.38,0.38,-5.545,-4.112,true,false,false,false,false,false,false
DRAW_SAFE_PATH_SIDE,NEITHER,SEASON,2021/2022,1767,500_PLUS,756,454,557,0.42784,0.25693,0.31522,2.808,0.52349,0.5399,1767,1767,0,0.42784,0.25693,0.31522,0.44026,0.24978,0.30995,-1.242,0.715,0.527,-8.301,-2.682,-1.883,1767,1767,0,0.52349,0.47651,0.52461,0.47539,-0.112,0.112,-5.156,-4.891,true,false,false,false,false,false,false
DRAW_SAFE_PATH_SIDE,NEITHER,SEASON,2022/2023,1768,500_PLUS,808,433,527,0.45701,0.24491,0.29808,2.755,0.51753,0.53563,1768,1768,0,0.45701,0.24491,0.29808,0.4365,0.25218,0.31132,2.051,-0.727,-1.324,1.101,-6.433,-10.282,1768,1768,0,0.51753,0.48247,0.51642,0.48358,0.111,-0.111,-4.657,-4.844,true,false,false,false,false,false,false
DRAW_SAFE_PATH_SIDE,NEITHER,SEASON,2023/2024,1696,500_PLUS,733,451,512,0.43219,0.26592,0.30189,2.88,0.54776,0.55601,1696,1696,0,0.43219,0.26592,0.30189,0.44354,0.24692,0.30955,-1.135,1.9,-0.766,-10.863,2.821,-14.464,1696,1696,0,0.54776,0.45224,0.53276,0.46724,1.5,-1.5,-2.668,-8.859,true,false,false,false,false,false,false
DRAW_SAFE_PATH_SIDE,NEITHER,SEASON,2024/2025,1687,500_PLUS,715,418,554,0.42383,0.24778,0.32839,2.824,0.53349,0.55187,1687,1687,0,0.42383,0.24778,0.32839,0.44193,0.24915,0.30891,-1.81,-0.137,1.948,-12.206,-5.515,-1.586,1687,1687,0,0.53349,0.46651,0.53331,0.46669,0.018,-0.018,-5.039,-5.098,true,false,false,false,false,false,false
DRAW_SAFE_PATH_SIDE,NEITHER,SEASON,2025/2026,1695,500_PLUS,746,432,517,0.44012,0.25487,0.30501,2.771,0.53215,0.54159,1695,1695,0,0.44012,0.25487,0.30501,0.4316,0.25387,0.31453,0.852,0.1,-0.952,-6.712,-5.979,-11.414,1695,1695,0,0.53215,0.46785,0.5236,0.4764,0.855,-0.855,-4.296,-8.044,true,false,false,false,false,false,false
DRAW_SAFE_PATH_SIDE,UNKNOWN,ALL,ALL,480,200_499,200,114,166,0.41667,0.2375,0.34583,2.831,0.53333,0.50417,375,375,0,0.39733,0.248,0.35467,0.421,0.25331,0.32569,-2.367,-0.531,2.898,-16.683,-8.587,-6.819,375,375,0,0.54133,0.45867,0.50871,0.49129,3.262,-3.262,0.589,-11.931,true,false,false,false,false,false,false
DRAW_SAFE_PATH_SIDE,UNKNOWN,LEAGUE,D1,81,50_199,42,16,23,0.51852,0.19753,0.28395,3.21,0.60494,0.55556,63,63,0,0.47619,0.22222,0.30159,0.4547,0.23582,0.30948,2.149,-1.36,-0.789,-2.111,-12.444,-17.302,63,63,0,0.68254,0.31746,0.59052,0.40948,9.202,-9.202,10.905,-26.0,true,false,false,false,false,false,false
DRAW_SAFE_PATH_SIDE,UNKNOWN,LEAGUE,E0,98,50_199,43,17,38,0.43878,0.17347,0.38776,2.908,0.54082,0.41837,78,78,0,0.44872,0.16667,0.38462,0.41634,0.2439,0.33976,3.238,-7.723,4.486,-6.756,-36.936,-3.833,78,78,0,0.55128,0.44872,0.52629,0.47371,2.499,-2.499,0.449,-8.115,true,false,false,false,false,false,false
DRAW_SAFE_PATH_SIDE,UNKNOWN,LEAGUE,F1,94,50_199,40,21,33,0.42553,0.2234,0.35106,2.798,0.53191,0.54255,74,74,0,0.37838,0.25676,0.36486,0.42043,0.26308,0.31649,-4.205,-0.632,4.837,-16.716,-7.919,-1.689,74,74,0,0.5,0.5,0.48462,0.51538,1.538,-1.538,-1.162,-7.486,true,false,false,false,false,false,false
DRAW_SAFE_PATH_SIDE,UNKNOWN,LEAGUE,I1,103,50_199,40,26,37,0.38835,0.25243,0.35922,2.903,0.5534,0.48544,76,76,0,0.36842,0.25,0.38158,0.41128,0.24505,0.34367,-4.286,0.495,3.791,-28.303,-7.697,-10.224,76,76,0,0.55263,0.44737,0.52183,0.47817,3.08,-3.08,-0.461,-12.382,true,false,false,false,false,false,false
DRAW_SAFE_PATH_SIDE,UNKNOWN,LEAGUE,SP1,104,50_199,35,34,35,0.33654,0.32692,0.33654,2.423,0.45192,0.52885,84,84,0,0.33333,0.33333,0.33333,0.40936,0.27404,0.3166,-7.603,5.929,1.673,-26.286,19.238,-3.167,84,84,0,0.45238,0.54762,0.4404,0.5596,1.198,-1.198,-4.524,-8.429,true,false,false,false,false,false,false
DRAW_SAFE_PATH_SIDE,UNKNOWN,LEAGUE_SEASON,D1|2017/2018,9,LT50,6,1,2,0.66667,0.11111,0.22222,1.667,0.22222,0.11111,0,0,0,,,,,,,,,,,,,0,0,0,,,,,,,,,true,false,false,false,false,false,false
DRAW_SAFE_PATH_SIDE,UNKNOWN,LEAGUE_SEASON,D1|2018/2019,9,LT50,6,1,2,0.66667,0.11111,0.22222,2.556,0.44444,0.55556,0,0,0,,,,,,,,,,,,,0,0,0,,,,,,,,,true,false,false,false,false,false,false
DRAW_SAFE_PATH_SIDE,UNKNOWN,LEAGUE_SEASON,D1|2019/2020,9,LT50,5,2,2,0.55556,0.22222,0.22222,3.333,0.77778,0.55556,9,9,0,0.55556,0.22222,0.22222,0.54461,0.2175,0.23789,1.095,0.472,-1.567,2.333,27.0,-27.333,9,9,0,0.77778,0.22222,0.61527,0.38473,16.251,-16.251,20.222,-49.556,true,false,false,false,false,false,false
DRAW_SAFE_PATH_SIDE,UNKNOWN,LEAGUE_SEASON,D1|2020/2021,9,LT50,3,2,4,0.33333,0.22222,0.44444,4.0,0.77778,0.66667,9,9,0,0.33333,0.22222,0.44444,0.5105,0.2345,0.255,-17.717,-1.228,18.944,-54.0,-15.333,32.0,9,9,0,0.77778,0.22222,0.59704,0.40296,18.074,-18.074,26.778,-48.556,true,false,false,false,false,false,false
DRAW_SAFE_PATH_SIDE,UNKNOWN,LEAGUE_SEASON,D1|2021/2022,9,LT50,5,3,1,0.55556,0.33333,0.11111,3.0,0.44444,0.55556,9,9,0,0.55556,0.33333,0.11111,0.39449,0.24561,0.3599,16.107,8.772,-24.879,61.333,18.778,-75.889,9,9,0,0.44444,0.55556,0.56192,0.43808,-11.748,11.748,-25.778,22.556,true,false,false,false,false,false,false
DRAW_SAFE_PATH_SIDE,UNKNOWN,LEAGUE_SEASON,D1|2022/2023,9,LT50,4,2,3,0.44444,0.22222,0.33333,3.667,0.77778,0.77778,9,9,0,0.44444,0.22222,0.33333,0.37399,0.25242,0.37359,7.045,-3.02,-4.026,-11.333,-18.333,-35.111,9,9,0,0.77778,0.22222,0.57486,0.42514,20.292,-20.292,32.667,-45.667,true,false,false,false,false,false,false
DRAW_SAFE_PATH_SIDE,UNKNOWN,LEAGUE_SEASON,D1|2023/2024,9,LT50,6,1,2,0.66667,0.11111,0.22222,3.778,0.66667,0.44444,9,9,0,0.66667,0.11111,0.22222,0.46201,0.23265,0.30535,20.466,-12.154,-8.313,21.444,-59.222,-50.444,9,9,0,0.66667,0.33333,0.58873,0.41127,7.794,-7.794,12.444,-17.444,true,false,false,false,false,false,false
DRAW_SAFE_PATH_SIDE,UNKNOWN,LEAGUE_SEASON,D1|2024/2025,9,LT50,4,2,3,0.44444,0.22222,0.33333,3.333,0.55556,0.66667,9,9,0,0.44444,0.22222,0.33333,0.42805,0.23132,0.34064,1.639,-0.91,-0.731,-8.667,-23.556,-23.444,9,9,0,0.55556,0.44444,0.60647,0.39353,-5.091,5.091,-15.556,7.444,true,false,false,false,false,false,false
DRAW_SAFE_PATH_SIDE,UNKNOWN,LEAGUE_SEASON,D1|2025/2026,9,LT50,3,2,4,0.33333,0.22222,0.44444,3.556,0.77778,0.66667,9,9,0,0.33333,0.22222,0.44444,0.46926,0.23673,0.294,-13.593,-1.451,15.044,-25.889,-16.444,59.111,9,9,0,0.77778,0.22222,0.58931,0.41069,18.847,-18.847,25.556,-50.778,true,false,false,false,false,false,false
