pbk_player_id,pbk_player_name,statsbomb_player_id,statsbomb_player_name,statsbomb_match_id,statsbomb_team_id,team_name,match_date,competition_id,competition_name,season_id,season_name,shots,non_penalty_shots,penalty_shots,xg_total,npxg,penalty_xg,assisted_shots,xa,mapping_method,mapping_confidence,statsbomb_record_id,source_event_sha256,source_revision,source,attribution_required,research_only,operational_betting_authority,creates_signal,probability_mutation,eligibility_mutation,stake_changes,forward_journal_mutation
1464,G. Xhaka,3500,Granit Xhaka,3890450,185,Borussia Mönchengladbach,,,,,,2,2,0,0.106735617,0.106735617,0.000000000,0,0.000000000,EXACT_FULL_NAME_VIA_VERIFIED_TRANSFER,HIGH,e715979c395cb09da970cd56408005069e3ce69c36fb7979af6ad530885438b4,4ae00b5e68214a71242383b8815c5735578c1ca29d6773fdd7c3dadb66e719fc,4b73468fc5b0f1950f9f66fada70ad3a4f9327cb,StatsBomb Open Data via Stage91 + Stage92 verified identity bridge,true,true,false,false,false,false,false,false
1464,G. Xhaka,3500,Granit Xhaka,3890462,185,Borussia Mönchengladbach,,,,,,1,1,0,0.024574809,0.024574809,0.000000000,0,0.000000000,EXACT_FULL_NAME_VIA_VERIFIED_TRANSFER,HIGH,5deb6584d3d643da856c091d27ae840f16e6d7e361494c71fd892c8c724d34fe,ef099f2ec1ceb76c22f2e59ba746877d213149a5bb534f712979f25262fcf14d,4b73468fc5b0f1950f9f66fada70ad3a4f9327cb,StatsBomb Open Data via Stage91 + Stage92 verified identity bridge,true,true,false,false,false,false,false,false
1464,G. Xhaka,3500,Granit Xhaka,3890475,185,Borussia Mönchengladbach,,,,,,0,0,0,0.000000000,0.000000000,0.000000000,2,0.036946255,EXACT_FULL_NAME_VIA_VERIFIED_TRANSFER,HIGH,21a50d7eae9d069b2c564f74fd7b69bb8f77c677a110e8d02ca21b2dc5a99b44,a9c105d40294b3502390f6ae49138411f06ba3c409543f6fef07a36e50299b46,4b73468fc5b0f1950f9f66fada70ad3a4f9327cb,StatsBomb Open Data via Stage91 + Stage92 verified identity bridge,true,true,false,false,false,false,false,false
1464,G. Xhaka,3500,Granit Xhaka,3890488,185,Borussia Mönchengladbach,,,,,,2,2,0,0.044782921,0.044782921,0.000000000,1,0.007575104,EXACT_FULL_NAME_VIA_VERIFIED_TRANSFER,HIGH,3754fcdd5d4c2e7866cbe8f4cac258b0e1ec14b07c7655c3750d609b64fbd9a6,0284b7ae7d42450fdffb5828742119281dcf353f723a1f1848ed86292f1c354f,4b73468fc5b0f1950f9f66fada70ad3a4f9327cb,StatsBomb Open Data via Stage91 + Stage92 verified identity bridge,true,true,false,false,false,false,false,false
1464,G. Xhaka,3500,Granit Xhaka,3890493,185,Borussia Mönchengladbach,,,,,,1,1,0,0.035693828,0.035693828,0.000000000,0,0.000000000,EXACT_FULL_NAME_VIA_VERIFIED_TRANSFER,HIGH,d04c60d696f03d2c801b27ddbe13712c6e1df3849293eff53dad7d420184be31,1626d129f76da5074089a909ec1e119fa8ad2c19febec70e3a6957e2a419e532,4b73468fc5b0f1950f9f66fada70ad3a4f9327cb,StatsBomb Open Data via Stage91 + Stage92 verified identity bridge,true,true,false,false,false,false,false,false
1464,G. Xhaka,3500,Granit Xhaka,3890510,185,Borussia Mönchengladbach,,,,,,1,1,0,0.116582990,0.116582990,0.000000000,2,0.189995080,EXACT_FULL_NAME_VIA_VERIFIED_TRANSFER,HIGH,9d872c9c754837515848919469ec6eb6a5170f9611f2cd215b94b1f39ea7289c,6f4c5affd8e3d020f7d5f55ba8a06710156ef4480c3c6d1fc518e1fb9e9ecc62,4b73468fc5b0f1950f9f66fada70ad3a4f9327cb,StatsBomb Open Data via Stage91 + Stage92 verified identity bridge,true,true,false,false,false,false,false,false
1464,G. Xhaka,3500,Granit Xhaka,3890536,185,Borussia Mönchengladbach,,,,,,0,0,0,0.000000000,0.000000000,0.000000000,2,0.089917143,EXACT_FULL_NAME_VIA_VERIFIED_TRANSFER,HIGH,eaa9d56b60e779f51dcf78a71cd2326997afc736e27bdab0aa931eba24e76a8e,a1e80fa5996b0a35b7b7a5aee59ec9ae7522cd18ba5c9b6badf9479c460ae648,4b73468fc5b0f1950f9f66fada70ad3a4f9327cb,StatsBomb Open Data via Stage91 + Stage92 verified identity bridge,true,true,false,false,false,false,false,false
1464,G. Xhaka,3500,Granit Xhaka,3890541,185,Borussia Mönchengladbach,,,,,,1,1,0,0.047373015,0.047373015,0.000000000,0,0.000000000,EXACT_FULL_NAME_VIA_VERIFIED_TRANSFER,HIGH,bf428a5bfd1d6b9bb9f87c71e7bdd43051af6a26c47bc9bc9e96b1da3dc593da,dc69bc10437aab3a206c95e43e93347416ff4280c5dabee842313279ccd71b8d,4b73468fc5b0f1950f9f66fada70ad3a4f9327cb,StatsBomb Open Data via Stage91 + Stage92 verified identity bridge,true,true,false,false,false,false,false,false
1464,G. Xhaka,3500,Granit Xhaka,3890550,185,Borussia Mönchengladbach,2016-05-07,9,1. Bundesliga,27,2015/2016,1,1,0,0.045289190,0.045289190,0.000000000,0,0.000000000,EXACT_FULL_NAME_VIA_VERIFIED_TRANSFER,HIGH,deb28ab87b98219646f9535931f44c54e88d31fc09527f5c44c32115a4697020,fed68453a217c0bcd2fdb2fe31c8018aab86a59a4ad9c048bc687bf00550c541,4b73468fc5b0f1950f9f66fada70ad3a4f9327cb,StatsBomb Open Data via Stage91 + Stage92 verified identity bridge,true,true,false,false,false,false,false,false
1464,G. Xhaka,3500,Granit Xhaka,3890560,185,Borussia Mönchengladbach,,,,,,2,2,0,0.057490193,0.057490193,0.000000000,5,0.189559129,EXACT_FULL_NAME_VIA_VERIFIED_TRANSFER,HIGH,d013f690f42f01cc16d52af5d22f189f14fd52c681edf8f07713e31bd16393f9,00e29234aa1ffcf9c53bb0a6a750d373ca9e3e9a4eb58cb7df201e1753e469a5,4b73468fc5b0f1950f9f66fada70ad3a4f9327cb,StatsBomb Open Data via Stage91 + Stage92 verified identity bridge,true,true,false,false,false,false,false,false
1464,G. Xhaka,3500,Granit Xhaka,3895052,904,Bayer Leverkusen,2023-08-19,9,1. Bundesliga,281,2023/2024,1,1,0,0.020733545,0.020733545,0.000000000,0,0.000000000,EXACT_FULL_NAME_VIA_VERIFIED_TRANSFER,HIGH,d8bfc1cec3cbaa92f6916cf17e6ae564b9bc96a82b19ea82f772bf91eb2acea2,5185ad903c7f4889992190cd862ee444d9d344f7c974d4c4cf777e43820083a8,4b73468fc5b0f1950f9f66fada70ad3a4f9327cb,StatsBomb Open Data via Stage91 + Stage92 verified identity bridge,true,true,false,false,false,false,false,false
1464,G. Xhaka,3500,Granit Xhaka,3895060,904,Bayer Leverkusen,2023-08-26,9,1. Bundesliga,281,2023/2024,1,1,0,0.044252444,0.044252444,0.000000000,0,0.000000000,EXACT_FULL_NAME_VIA_VERIFIED_TRANSFER,HIGH,9846022679938d4e84531ab103adbf9fbcbbbe47ca87909d0bd5650256f404f3,2ca3bebbe842035fee9b344381724e15bf2a9570e4647d939d5e25563dc584b9,4b73468fc5b0f1950f9f66fada70ad3a4f9327cb,StatsBomb Open Data via Stage91 + Stage92 verified identity bridge,true,true,false,false,false,false,false,false
1464,G. Xhaka,3500,Granit Xhaka,3895067,904,Bayer Leverkusen,2023-09-02,9,1. Bundesliga,281,2023/2024,1,1,0,0.040526580,0.040526580,0.000000000,3,0.214447688,EXACT_FULL_NAME_VIA_VERIFIED_TRANSFER,HIGH,a50292f77ed46c089b2cc10941fb95241bdc150a9fc64945e7e0d151dad2f045,f05a8165c934b006d065c16ae38b6810c3af4adf207e92caf7c9a4eea52c1cad,4b73468fc5b0f1950f9f66fada70ad3a4f9327cb,StatsBomb Open Data via Stage91 + Stage92 verified identity bridge,true,true,false,false,false,false,false,false
1464,G. Xhaka,3500,Granit Xhaka,3895074,904,Bayer Leverkusen,2023-09-15,9,1. Bundesliga,281,2023/2024,1,1,0,0.006139515,0.006139515,0.000000000,0,0.000000000,EXACT_FULL_NAME_VIA_VERIFIED_TRANSFER,HIGH,c0f61e058abf2d09da27d40e481fe00ac4eb719e48e3112af4320247eaee7ecb,3d220ff9c36b514d0623c8fbe555ecd3f05f7be23ae3d473326b27904327d330,4b73468fc5b0f1950f9f66fada70ad3a4f9327cb,StatsBomb Open Data via Stage91 + Stage92 verified identity bridge,true,true,false,false,false,false,false,false
1464,G. Xhaka,3500,Granit Xhaka,3895086,904,Bayer Leverkusen,2023-09-24,9,1. Bundesliga,281,2023/2024,0,0,0,0.000000000,0.000000000,0.000000000,2,0.377317417,EXACT_FULL_NAME_VIA_VERIFIED_TRANSFER,HIGH,88131dc7c87dc75affe90977e443f82feb1432590db4624a12340728ca568bd9,69a5473ce37763ecaf9acc2d1a8e9e282f39a54e71a605096d3f7e50e293d225,4b73468fc5b0f1950f9f66fada70ad3a4f9327cb,StatsBomb Open Data via Stage91 + Stage92 verified identity bridge,true,true,false,false,false,false,false,false
1464,G. Xhaka,3500,Granit Xhaka,3895107,904,Bayer Leverkusen,2023-10-08,9,1. Bundesliga,281,2023/2024,1,1,0,0.041414940,0.041414940,0.000000000,3,0.126066185,EXACT_FULL_NAME_VIA_VERIFIED_TRANSFER,HIGH,8c87de173692625eba7001cf25633db60617ca236af39e7a02fe63ce334de205,0a37a536bfed09bedb9ac8b9fa93fc111e4b75d735940d51bd031c30b05e00bb,4b73468fc5b0f1950f9f66fada70ad3a4f9327cb,StatsBomb Open Data via Stage91 + Stage92 verified identity bridge,true,true,false,false,false,false,false,false
1464,G. Xhaka,3500,Granit Xhaka,3895113,904,Bayer Leverkusen,2023-10-21,9,1. Bundesliga,281,2023/2024,0,0,0,0.000000000,0.000000000,0.000000000,1,0.042114120,EXACT_FULL_NAME_VIA_VERIFIED_TRANSFER,HIGH,ea335a4fb7043285b174f8e27903de40fc846f0bdb76c06123a0c71fe9c3b1cb,a3e8a334b8e52b785a36c18e6c213a803d0c5824b2d6d592a38f7f5763127c11,4b73468fc5b0f1950f9f66fada70ad3a4f9327cb,StatsBomb Open Data via Stage91 + Stage92 verified identity bridge,true,true,false,false,false,false,false,false
1464,G. Xhaka,3500,Granit Xhaka,3895121,904,Bayer Leverkusen,2023-10-29,9,1. Bundesliga,281,2023/2024,2,2,0,0.047940271,0.047940271,0.000000000,0,0.000000000,EXACT_FULL_NAME_VIA_VERIFIED_TRANSFER,HIGH,8ec0ef91e1e62c65b7e25f8c3473d0cd571200d579e8b5e697ea3886aec4aeb4,484f89c900a8348d6db359dcd45144c51f6286888bfd28826399a3973af8c140,4b73468fc5b0f1950f9f66fada70ad3a4f9327cb,StatsBomb Open Data via Stage91 + Stage92 verified identity bridge,true,true,false,false,false,false,false,false
1464,G. Xhaka,3500,Granit Xhaka,3895134,904,Bayer Leverkusen,2023-11-04,9,1. Bundesliga,281,2023/2024,0,0,0,0.000000000,0.000000000,0.000000000,2,0.130087436,EXACT_FULL_NAME_VIA_VERIFIED_TRANSFER,HIGH,0ac45a9137b3432d006417871e2104a0f3b88cda0cfd1a5436f0af88d930d120,910d73c08017d3be09ba4e60b205143b686205c311aff136cf9a67fcec751d0d,4b73468fc5b0f1950f9f66fada70ad3a4f9327cb,StatsBomb Open Data via Stage91 + Stage92 verified identity bridge,true,true,false,false,false,false,false,false
1464,G. Xhaka,3500,Granit Xhaka,3895139,904,Bayer Leverkusen,2023-11-12,9,1. Bundesliga,281,2023/2024,1,1,0,0.025693294,0.025693294,0.000000000,0,0.000000000,EXACT_FULL_NAME_VIA_VERIFIED_TRANSFER,HIGH,b259bbba5b78e0c379c2ba4809171783f7287ab32dc8b41f3e7ef7117eca6b6c,e4f41619d69b87a96879e9c080310e2a1e89721f88b42cbb109ccbe61def3fcd,4b73468fc5b0f1950f9f66fada70ad3a4f9327cb,StatsBomb Open Data via Stage91 + Stage92 verified identity bridge,true,true,false,false,false,false,false,false
1464,G. Xhaka,3500,Granit Xhaka,3895153,904,Bayer Leverkusen,2023-11-25,9,1. Bundesliga,281,2023/2024,2,2,0,0.074052202,0.074052202,0.000000000,1,0.053728370,EXACT_FULL_NAME_VIA_VERIFIED_TRANSFER,HIGH,a02cde1a2163b6c49fdc7ece66dc2f6c0ae9ce518efa6e6637f172228fd5b3e5,1fd1265ea536e1e5e28ee477a2ff240187b50b4b79e06cb51505a6a8d15293b7,4b73468fc5b0f1950f9f66fada70ad3a4f9327cb,StatsBomb Open Data via Stage91 + Stage92 verified identity bridge,true,true,false,false,false,false,false,false
1464,G. Xhaka,3500,Granit Xhaka,3895158,904,Bayer Leverkusen,2023-12-03,9,1. Bundesliga,281,2023/2024,5,5,0,0.231029591,0.231029591,0.000000000,3,0.129229303,EXACT_FULL_NAME_VIA_VERIFIED_TRANSFER,HIGH,12ed82a0953afe046c9334d59392594dfb5962faa21cbaa58cf3884248d25151,28b94c327b61685ee44405020174cf16a308628747d7c276269d5659a02f7afd,4b73468fc5b0f1950f9f66fada70ad3a4f9327cb,StatsBomb Open Data via Stage91 + Stage92 verified identity bridge,true,true,false,false,false,false,false,false
1464,G. Xhaka,3500,Granit Xhaka,3895167,904,Bayer Leverkusen,2023-12-10,9,1. Bundesliga,281,2023/2024,1,1,0,0.047657520,0.047657520,0.000000000,2,0.073421753,EXACT_FULL_NAME_VIA_VERIFIED_TRANSFER,HIGH,a7339fbe6a82522d216d242acdb111ddd2e0ef468ff1a87c84b64df975676379,a36906d0d063540f30364cd19d07c298426c699ab75f79630a55e81afb15db85,4b73468fc5b0f1950f9f66fada70ad3a4f9327cb,StatsBomb Open Data via Stage91 + Stage92 verified identity bridge,true,true,false,false,false,false,false,false
1464,G. Xhaka,3500,Granit Xhaka,3895180,904,Bayer Leverkusen,2023-12-17,9,1. Bundesliga,281,2023/2024,1,1,0,0.024108738,0.024108738,0.000000000,0,0.000000000,EXACT_FULL_NAME_VIA_VERIFIED_TRANSFER,HIGH,fe10236d2dbc87e90c3665c5cb0170e7dfff195ec2b1d12e9621e3fdbba7e7e6,b4a7813ae333f08fc5268bfc93b1db810b34c82af2c4cf66aa62612dadac4c4b,4b73468fc5b0f1950f9f66fada70ad3a4f9327cb,StatsBomb Open Data via Stage91 + Stage92 verified identity bridge,true,true,false,false,false,false,false,false
1464,G. Xhaka,3500,Granit Xhaka,3895194,904,Bayer Leverkusen,2024-01-13,9,1. Bundesliga,281,2023/2024,3,3,0,0.105574649,0.105574649,0.000000000,3,0.079805204,EXACT_FULL_NAME_VIA_VERIFIED_TRANSFER,HIGH,c6c148e3d63a4a872a9b8fc07e271abb30e62ff9eda4b572ec9ed3a1bf6e239d,6c9b1aa893ee56ad08ac25a21bb1acbe468f653bfed8eeb10a105e42109988f1,4b73468fc5b0f1950f9f66fada70ad3a4f9327cb,StatsBomb Open Data via Stage91 + Stage92 verified identity bridge,true,true,false,false,false,false,false,false
1464,G. Xhaka,3500,Granit Xhaka,3895202,904,Bayer Leverkusen,2024-01-20,9,1. Bundesliga,281,2023/2024,1,1,0,0.029031394,0.029031394,0.000000000,1,0.023342180,EXACT_FULL_NAME_VIA_VERIFIED_TRANSFER,HIGH,2a3a5eae8e35d3bc8d936df0f905226578050c50546dfa34ca0a44967c3ee631,5a2eb3e3c5ffc9c22ed67d8cb6715693dec1b6468d0193868e9f98f4992cebd0,4b73468fc5b0f1950f9f66fada70ad3a4f9327cb,StatsBomb Open Data via Stage91 + Stage92 verified identity bridge,true,true,false,false,false,false,false,false
