fixture_id,country,provider_competition_id,competition_name,season,round,kickoff_utc,home_team,away_team,team_id,team_name,player_id,player_name,availability_type,reason,retrieved_at_utc,source_endpoint,temporal_authority,archive_version
1382450,Belgium,144,Jupiler Pro League,2025,Regular Season - 4,2025-08-15T18:45:00+00:00,OH Leuven,Genk,260,OH Leuven,71109,Bryang Kayo,Missing Fixture,Minor Knock,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382450,Belgium,144,Jupiler Pro League,2025,Regular Season - 4,2025-08-15T18:45:00+00:00,OH Leuven,Genk,742,Genk,8845,Daan Heymans,Missing Fixture,Ankle Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382451,Belgium,144,Jupiler Pro League,2025,Regular Season - 4,2025-08-16T14:00:00+00:00,Zulte Waregem,Club Brugge KV,569,Club Brugge KV,15683,Gustaf Nilsson,Missing Fixture,Achilles tendon problems,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382451,Belgium,144,Jupiler Pro League,2025,Regular Season - 4,2025-08-16T14:00:00+00:00,Zulte Waregem,Club Brugge KV,569,Club Brugge KV,301322,Kyriani Sabbe,Missing Fixture,Minor Knock,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382451,Belgium,144,Jupiler Pro League,2025,Regular Season - 4,2025-08-16T14:00:00+00:00,Zulte Waregem,Club Brugge KV,569,Club Brugge KV,40809,Michal Skoras,Missing Fixture,Minor Knock,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382451,Belgium,144,Jupiler Pro League,2025,Regular Season - 4,2025-08-16T14:00:00+00:00,Zulte Waregem,Club Brugge KV,600,Zulte Waregem,151502,Atli Barkarson,Missing Fixture,Shoulder injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382452,Belgium,144,Jupiler Pro League,2025,Regular Season - 4,2025-08-16T16:15:00+00:00,KV Mechelen,Gent,631,Gent,278233,Max Dean,Missing Fixture,Ruptured cruciate ligament,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382452,Belgium,144,Jupiler Pro League,2025,Regular Season - 4,2025-08-16T16:15:00+00:00,KV Mechelen,Gent,631,Gent,2819,Stefan Mitrovic,Missing Fixture,Unknown Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382453,Belgium,144,Jupiler Pro League,2025,Regular Season - 4,2025-08-16T18:45:00+00:00,Union St. Gilloise,Standard Liege,1393,Union St. Gilloise,19850,Christian Burgess,Missing Fixture,Minor Knock,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382453,Belgium,144,Jupiler Pro League,2025,Regular Season - 4,2025-08-16T18:45:00+00:00,Union St. Gilloise,Standard Liege,1393,Union St. Gilloise,313353,Promise David,Missing Fixture,Minor Knock,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382453,Belgium,144,Jupiler Pro League,2025,Regular Season - 4,2025-08-16T18:45:00+00:00,Union St. Gilloise,Standard Liege,733,Standard Liege,138823,Henry Lawrence,Missing Fixture,Appendectomy,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382453,Belgium,144,Jupiler Pro League,2025,Regular Season - 4,2025-08-16T18:45:00+00:00,Union St. Gilloise,Standard Liege,733,Standard Liege,24865,David Bates,Missing Fixture,Knee injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382454,Belgium,144,Jupiler Pro League,2025,Regular Season - 4,2025-08-17T11:30:00+00:00,Dender,Anderlecht,554,Anderlecht,127418,Killian Sardella,Missing Fixture,hamstring muscle injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382454,Belgium,144,Jupiler Pro League,2025,Regular Season - 4,2025-08-17T11:30:00+00:00,Dender,Anderlecht,554,Anderlecht,371839,Ilay Camara,Missing Fixture,Hamstring Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382454,Belgium,144,Jupiler Pro League,2025,Regular Season - 4,2025-08-17T11:30:00+00:00,Dender,Anderlecht,554,Anderlecht,392147,Zoumana Keita,Missing Fixture,Unknown Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382454,Belgium,144,Jupiler Pro League,2025,Regular Season - 4,2025-08-17T11:30:00+00:00,Dender,Anderlecht,6215,Dender,315025,M. Berte,Missing Fixture,Muscle bruise,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382454,Belgium,144,Jupiler Pro League,2025,Regular Season - 4,2025-08-17T11:30:00+00:00,Dender,Anderlecht,6215,Dender,37839,Ragnar Oratmangoen,Missing Fixture,Infection,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382455,Belgium,144,Jupiler Pro League,2025,Regular Season - 4,2025-08-17T14:00:00+00:00,St. Truiden,RAAL La Louvière,5902,RAAL La Louvière,274254,Lucas Bretelle,Missing Fixture,fitness,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382455,Belgium,144,Jupiler Pro League,2025,Regular Season - 4,2025-08-17T14:00:00+00:00,St. Truiden,RAAL La Louvière,735,St. Truiden,21068,Loic Lapoussin,Missing Fixture,Calf Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382456,Belgium,144,Jupiler Pro League,2025,Regular Season - 4,2025-08-17T16:30:00+00:00,Charleroi,Antwerp,740,Antwerp,198347,Anthony Valencia,Missing Fixture,Ruptured cruciate ligament,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382456,Belgium,144,Jupiler Pro League,2025,Regular Season - 4,2025-08-17T16:30:00+00:00,Charleroi,Antwerp,740,Antwerp,21999,Bjorn Engels,Missing Fixture,Achilles heel problems,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382456,Belgium,144,Jupiler Pro League,2025,Regular Season - 4,2025-08-17T16:30:00+00:00,Charleroi,Antwerp,740,Antwerp,8455,Geoffry Hairemans,Missing Fixture,Cruciate ligament injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382457,Belgium,144,Jupiler Pro League,2025,Regular Season - 4,2025-08-17T17:15:00+00:00,Cercle Brugge,KVC Westerlo,261,KVC Westerlo,29784,Allahyar Sayyadmanesh,Missing Fixture,Unknown Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382457,Belgium,144,Jupiler Pro League,2025,Regular Season - 4,2025-08-17T17:15:00+00:00,Cercle Brugge,KVC Westerlo,261,KVC Westerlo,300941,Bi Irie Fernand Goure,Missing Fixture,Knee Problems,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382457,Belgium,144,Jupiler Pro League,2025,Regular Season - 4,2025-08-17T17:15:00+00:00,Cercle Brugge,KVC Westerlo,741,Cercle Brugge,327691,I. Diakité,Missing Fixture,Broken ankle,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382457,Belgium,144,Jupiler Pro League,2025,Regular Season - 4,2025-08-17T17:15:00+00:00,Cercle Brugge,KVC Westerlo,741,Cercle Brugge,341969,Heriberto Jurado,Missing Fixture,Minor Knock,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382457,Belgium,144,Jupiler Pro League,2025,Regular Season - 4,2025-08-17T17:15:00+00:00,Cercle Brugge,KVC Westerlo,741,Cercle Brugge,454418,Abdoul Ouattara,Missing Fixture,Broken leg,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382459,Belgium,144,Jupiler Pro League,2025,Regular Season - 5,2025-09-24T18:30:00+00:00,Club Brugge KV,KVC Westerlo,261,KVC Westerlo,29784,Allahyar Sayyadmanesh,Missing Fixture,Unknown Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382459,Belgium,144,Jupiler Pro League,2025,Regular Season - 5,2025-09-24T18:30:00+00:00,Club Brugge KV,KVC Westerlo,261,KVC Westerlo,300941,Bi Irie Fernand Goure,Missing Fixture,Knee Problems,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382459,Belgium,144,Jupiler Pro League,2025,Regular Season - 5,2025-09-24T18:30:00+00:00,Club Brugge KV,KVC Westerlo,569,Club Brugge KV,271276,Romeo Vermant,Missing Fixture,Muscle Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382460,Belgium,144,Jupiler Pro League,2025,Regular Season - 5,2025-08-23T16:15:00+00:00,Standard Liege,Cercle Brugge,733,Standard Liege,2217,Timothe Nkada,Missing Fixture,torn muscle fiber in the adduc,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382460,Belgium,144,Jupiler Pro League,2025,Regular Season - 5,2025-08-23T16:15:00+00:00,Standard Liege,Cercle Brugge,733,Standard Liege,24865,David Bates,Missing Fixture,Knee injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382460,Belgium,144,Jupiler Pro League,2025,Regular Season - 5,2025-08-23T16:15:00+00:00,Standard Liege,Cercle Brugge,741,Cercle Brugge,327691,I. Diakité,Missing Fixture,Broken ankle,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382460,Belgium,144,Jupiler Pro League,2025,Regular Season - 5,2025-08-23T16:15:00+00:00,Standard Liege,Cercle Brugge,741,Cercle Brugge,454418,Abdoul Ouattara,Missing Fixture,Broken leg,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382460,Belgium,144,Jupiler Pro League,2025,Regular Season - 5,2025-08-23T16:15:00+00:00,Standard Liege,Cercle Brugge,741,Cercle Brugge,501199,Krys Kouassi,Missing Fixture,Ankle Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382461,Belgium,144,Jupiler Pro League,2025,Regular Season - 5,2025-08-23T18:45:00+00:00,Zulte Waregem,St. Truiden,600,Zulte Waregem,151502,Atli Barkarson,Missing Fixture,Shoulder injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382461,Belgium,144,Jupiler Pro League,2025,Regular Season - 5,2025-08-23T18:45:00+00:00,Zulte Waregem,St. Truiden,735,St. Truiden,21068,Loic Lapoussin,Missing Fixture,Calf Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382462,Belgium,144,Jupiler Pro League,2025,Regular Season - 5,2025-08-24T11:30:00+00:00,Antwerp,KV Mechelen,266,KV Mechelen,8741,Ortwin De Wolf,Missing Fixture,Minor Knock,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382462,Belgium,144,Jupiler Pro League,2025,Regular Season - 5,2025-08-24T11:30:00+00:00,Antwerp,KV Mechelen,740,Antwerp,198347,Anthony Valencia,Missing Fixture,Ruptured cruciate ligament,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382462,Belgium,144,Jupiler Pro League,2025,Regular Season - 5,2025-08-24T11:30:00+00:00,Antwerp,KV Mechelen,740,Antwerp,21999,Bjorn Engels,Missing Fixture,Achilles heel problems,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382462,Belgium,144,Jupiler Pro League,2025,Regular Season - 5,2025-08-24T11:30:00+00:00,Antwerp,KV Mechelen,740,Antwerp,37188,Gyrano Kerk,Missing Fixture,Minor Knock,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382462,Belgium,144,Jupiler Pro League,2025,Regular Season - 5,2025-08-24T11:30:00+00:00,Antwerp,KV Mechelen,740,Antwerp,8455,Geoffry Hairemans,Missing Fixture,Cruciate ligament injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382463,Belgium,144,Jupiler Pro League,2025,Regular Season - 5,2025-09-23T18:30:00+00:00,Anderlecht,Gent,554,Anderlecht,127418,Killian Sardella,Missing Fixture,hamstring muscle injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382463,Belgium,144,Jupiler Pro League,2025,Regular Season - 5,2025-09-23T18:30:00+00:00,Anderlecht,Gent,554,Anderlecht,371839,Ilay Camara,Missing Fixture,Hamstring Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382463,Belgium,144,Jupiler Pro League,2025,Regular Season - 5,2025-09-23T18:30:00+00:00,Anderlecht,Gent,554,Anderlecht,371910,Jan-Carlo Simic,Missing Fixture,Minor Knock,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382463,Belgium,144,Jupiler Pro League,2025,Regular Season - 5,2025-09-23T18:30:00+00:00,Anderlecht,Gent,554,Anderlecht,392147,Zoumana Keita,Missing Fixture,Unknown Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382463,Belgium,144,Jupiler Pro League,2025,Regular Season - 5,2025-09-23T18:30:00+00:00,Anderlecht,Gent,631,Gent,278233,Max Dean,Missing Fixture,Ruptured cruciate ligament,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382463,Belgium,144,Jupiler Pro League,2025,Regular Season - 5,2025-09-23T18:30:00+00:00,Anderlecht,Gent,631,Gent,2819,Stefan Mitrovic,Missing Fixture,Unknown Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382464,Belgium,144,Jupiler Pro League,2025,Regular Season - 5,2025-08-24T16:30:00+00:00,RAAL La Louvière,Union St. Gilloise,1393,Union St. Gilloise,268182,Henok Teklab,Missing Fixture,Back Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382464,Belgium,144,Jupiler Pro League,2025,Regular Season - 5,2025-08-24T16:30:00+00:00,RAAL La Louvière,Union St. Gilloise,1393,Union St. Gilloise,340574,Kamiel Van De Perre,Missing Fixture,Back Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382464,Belgium,144,Jupiler Pro League,2025,Regular Season - 5,2025-08-24T16:30:00+00:00,RAAL La Louvière,Union St. Gilloise,5902,RAAL La Louvière,180470,Samuel Gueulette,Missing Fixture,hamstring muscle injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382464,Belgium,144,Jupiler Pro League,2025,Regular Season - 5,2025-08-24T16:30:00+00:00,RAAL La Louvière,Union St. Gilloise,5902,RAAL La Louvière,274254,Lucas Bretelle,Missing Fixture,fitness,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382465,Belgium,144,Jupiler Pro League,2025,Regular Season - 5,2025-08-24T17:15:00+00:00,Dender,OH Leuven,260,OH Leuven,71109,Bryang Kayo,Missing Fixture,Minor Knock,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382465,Belgium,144,Jupiler Pro League,2025,Regular Season - 5,2025-08-24T17:15:00+00:00,Dender,OH Leuven,260,OH Leuven,8787,Mathieu Maertens,Missing Fixture,Unknown Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382465,Belgium,144,Jupiler Pro League,2025,Regular Season - 5,2025-08-24T17:15:00+00:00,Dender,OH Leuven,6215,Dender,315025,M. Berte,Missing Fixture,Muscle bruise,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382466,Belgium,144,Jupiler Pro League,2025,Regular Season - 6,2025-08-29T18:45:00+00:00,Cercle Brugge,St. Truiden,741,Cercle Brugge,327691,I. Diakité,Missing Fixture,Broken ankle,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382469,Belgium,144,Jupiler Pro League,2025,Regular Season - 6,2025-08-31T14:00:00+00:00,OH Leuven,Standard Liege,260,OH Leuven,71109,Bryang Kayo,Missing Fixture,Minor Knock,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382469,Belgium,144,Jupiler Pro League,2025,Regular Season - 6,2025-08-31T14:00:00+00:00,OH Leuven,Standard Liege,733,Standard Liege,2217,Timothe Nkada,Missing Fixture,torn muscle fiber in the adduc,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382469,Belgium,144,Jupiler Pro League,2025,Regular Season - 6,2025-08-31T14:00:00+00:00,OH Leuven,Standard Liege,733,Standard Liege,24865,David Bates,Missing Fixture,Knee injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382471,Belgium,144,Jupiler Pro League,2025,Regular Season - 6,2025-08-30T18:45:00+00:00,Charleroi,Dender,6215,Dender,309920,M. Sahi,Missing Fixture,Muscle bruise,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382471,Belgium,144,Jupiler Pro League,2025,Regular Season - 6,2025-08-30T18:45:00+00:00,Charleroi,Dender,6215,Dender,315025,M. Berte,Missing Fixture,Muscle bruise,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382476,Belgium,144,Jupiler Pro League,2025,Regular Season - 7,2025-09-13T16:15:00+00:00,Dender,Union St. Gilloise,6215,Dender,309920,M. Sahi,Missing Fixture,Muscle bruise,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1382479,Belgium,144,Jupiler Pro League,2025,Regular Season - 7,2025-09-14T14:00:00+00:00,Cercle Brugge,Charleroi,741,Cercle Brugge,327691,I. Diakité,Missing Fixture,Broken ankle,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390027,Austria,218,Bundesliga,2025,Regular Season - 1,2025-08-01T18:30:00+00:00,Lask Linz,Sturm Graz,1026,Lask Linz,7394,Maximilian Entrup,Missing Fixture,Muscle Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390027,Austria,218,Bundesliga,2025,Regular Season - 1,2025-08-01T18:30:00+00:00,Lask Linz,Sturm Graz,637,Sturm Graz,169498,Niklas Geyrhofer,Missing Fixture,Knee Surgery,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390027,Austria,218,Bundesliga,2025,Regular Season - 1,2025-08-01T18:30:00+00:00,Lask Linz,Sturm Graz,637,Sturm Graz,281989,Daniil Khudyakov,Missing Fixture,Broken wrist,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390027,Austria,218,Bundesliga,2025,Regular Season - 1,2025-08-01T18:30:00+00:00,Lask Linz,Sturm Graz,637,Sturm Graz,7432,Alexandar Borkovic,Missing Fixture,Ruptured cruciate ligament,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390028,Austria,218,Bundesliga,2025,Regular Season - 1,2025-08-02T15:00:00+00:00,Wolfsberger AC,SCR Altach,1025,Wolfsberger AC,371027,Chibuike Nwaiwu,Missing Fixture,Torn Collateral Ligament,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390028,Austria,218,Bundesliga,2025,Regular Season - 1,2025-08-02T15:00:00+00:00,Wolfsberger AC,SCR Altach,618,SCR Altach,475565,Salif Tietietta,Missing Fixture,Ruptured cruciate ligament,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390029,Austria,218,Bundesliga,2025,Regular Season - 1,2025-08-02T17:30:00+00:00,Ried,Red Bull Salzburg,1028,Ried,26111,Saliou Sane,Missing Fixture,Laceration of inferior tibiofi,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390029,Austria,218,Bundesliga,2025,Regular Season - 1,2025-08-02T17:30:00+00:00,Ried,Red Bull Salzburg,1028,Ried,428267,Nermin Mesic,Missing Fixture,Ruptured cruciate ligament,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390029,Austria,218,Bundesliga,2025,Regular Season - 1,2025-08-02T17:30:00+00:00,Ried,Red Bull Salzburg,571,Red Bull Salzburg,162121,Justin Omoregie,Missing Fixture,Achilles tendon rupture,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390029,Austria,218,Bundesliga,2025,Regular Season - 1,2025-08-02T17:30:00+00:00,Ried,Red Bull Salzburg,571,Red Bull Salzburg,331865,Karim Konate,Missing Fixture,Ruptured cruciate ligament,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390029,Austria,218,Bundesliga,2025,Regular Season - 1,2025-08-02T17:30:00+00:00,Ried,Red Bull Salzburg,571,Red Bull Salzburg,33910,T. Kawamura,Missing Fixture,Jumpers knee,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390029,Austria,218,Bundesliga,2025,Regular Season - 1,2025-08-02T17:30:00+00:00,Ried,Red Bull Salzburg,571,Red Bull Salzburg,361981,A. Chase,Missing Fixture,Torn muscle fiber in the adductor area,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390029,Austria,218,Bundesliga,2025,Regular Season - 1,2025-08-02T17:30:00+00:00,Ried,Red Bull Salzburg,571,Red Bull Salzburg,364320,Valentin Sulzbacher,Missing Fixture,Thigh problems,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390029,Austria,218,Bundesliga,2025,Regular Season - 1,2025-08-02T17:30:00+00:00,Ried,Red Bull Salzburg,571,Red Bull Salzburg,381810,Moussa Yeo,Missing Fixture,Knee injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390029,Austria,218,Bundesliga,2025,Regular Season - 1,2025-08-02T17:30:00+00:00,Ried,Red Bull Salzburg,571,Red Bull Salzburg,394986,J. Mellberg,Missing Fixture,Jumpers knee,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
