factor,bucket,scope_type,scope_value,matches,sample_band,home_wins,draws,away_wins,home_win_rate,draw_rate,away_win_rate,avg_total_goals,over25_rate,btts_rate,closing_1x2_matches,closing_1x2_avg_source_rows,closing_1x2_b365_source_rows,closing_home_hit_rate,closing_draw_hit_rate,closing_away_hit_rate,avg_market_novig_home,avg_market_novig_draw,avg_market_novig_away,home_calibration_pp,draw_calibration_pp,away_calibration_pp,home_flat_bet_roi_pct,draw_flat_bet_roi_pct,away_flat_bet_roi_pct,closing_total25_matches,closing_total25_avg_source_rows,closing_total25_b365_source_rows,closing_over25_hit_rate,closing_under25_hit_rate,avg_market_novig_over25,avg_market_novig_under25,over25_calibration_pp,under25_calibration_pp,over25_flat_bet_roi_pct,under25_flat_bet_roi_pct,research_only,operational_betting_authority,creates_signal,promotes_factor,probability_mutation,eligibility_mutation,stake_changes,forward_journal_mutation
INTL_AFTER_72H,OUTSIDE,SEASON,2023,4188,500_PLUS,1822,1091,1275,0.43505,0.26051,0.30444,2.874,0.54728,0.54871,4188,4188,0,0.43505,0.26051,0.30444,0.44128,0.24486,0.31386,-0.623,1.565,-0.942,-9.71,-0.381,-14.517,3264,3264,0,0.55208,0.44792,0.54138,0.45862,1.07,-1.07,-3.774,-8.383,true,false,false,false,false,false,false,false
INTL_AFTER_72H,OUTSIDE,SEASON,2024,4138,500_PLUS,1802,1047,1289,0.43548,0.25302,0.3115,2.835,0.53746,0.55172,4138,4138,0,0.43548,0.25302,0.3115,0.43919,0.24788,0.31294,-0.371,0.514,-0.144,-8.503,-3.858,-9.036,3220,3220,0,0.53634,0.46366,0.53531,0.46469,0.103,-0.103,-5.184,-5.72,true,false,false,false,false,false,false,false
INTL_AFTER_72H,OUTSIDE,SEASON,2025,4112,500_PLUS,1795,1055,1262,0.43653,0.25657,0.30691,2.808,0.54183,0.54767,4112,4112,0,0.43653,0.25657,0.30691,0.4345,0.25027,0.31523,0.203,0.63,-0.832,-8.353,-5.115,-12.164,3194,3194,0,0.53632,0.46368,0.53181,0.46819,0.451,-0.451,-5.753,-7.894,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,ALL,ALL,424,200_499,176,108,140,0.41509,0.25472,0.33019,2.767,0.50236,0.52594,374,374,0,0.40642,0.26203,0.33155,0.41677,0.24599,0.33725,-1.035,1.604,-0.57,-6.896,-0.652,-7.214,263,263,0,0.5057,0.4943,0.54354,0.45646,-3.784,3.784,-13.46,2.129,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,AUT,14,LT50,4,2,8,0.28571,0.14286,0.57143,2.571,0.42857,0.5,14,14,0,0.28571,0.14286,0.57143,0.44775,0.22775,0.3245,-16.204,-8.489,24.693,-47.571,-33.286,133.357,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,B1,40,LT50,17,9,14,0.425,0.225,0.35,3.075,0.525,0.625,34,34,0,0.41176,0.23529,0.35294,0.40835,0.2319,0.35975,0.341,0.339,-0.681,2.853,-17.294,-1.147,34,34,0,0.5,0.5,0.57489,0.42511,-7.489,7.489,-18.853,11.0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,D1,52,50_199,22,14,16,0.42308,0.26923,0.30769,3.038,0.51923,0.63462,45,45,0,0.35556,0.31111,0.33333,0.44862,0.21625,0.33513,-9.306,9.486,-0.18,-8.578,43.733,-29.089,45,45,0,0.48889,0.51111,0.62265,0.37735,-13.376,13.376,-28.4,23.822,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,DNK,31,LT50,13,10,8,0.41935,0.32258,0.25806,2.613,0.45161,0.58065,31,31,0,0.41935,0.32258,0.25806,0.39632,0.25887,0.34482,2.303,6.371,-8.676,-0.71,13.0,-41.742,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,E0,20,LT50,8,3,9,0.4,0.15,0.45,2.75,0.5,0.35,20,20,0,0.4,0.15,0.45,0.42986,0.23049,0.33965,-2.986,-8.049,11.035,-17.85,-39.15,44.15,20,20,0,0.5,0.5,0.55074,0.44926,-5.074,5.074,-13.8,6.95,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,F1,45,LT50,23,11,11,0.51111,0.24444,0.24444,3.156,0.62222,0.55556,35,35,0,0.48571,0.25714,0.25714,0.43004,0.23941,0.33055,5.567,1.773,-7.341,18.743,-0.343,-17.286,35,35,0,0.65714,0.34286,0.54131,0.45869,11.583,-11.583,15.4,-31.057,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,I1,21,LT50,7,7,7,0.33333,0.33333,0.33333,3.0,0.61905,0.66667,20,20,0,0.35,0.35,0.3,0.40727,0.23341,0.35932,-5.727,11.659,-5.932,-32.9,45.3,-2.25,20,20,0,0.6,0.4,0.57109,0.42891,2.891,-2.891,0.15,-8.45,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,N1,14,LT50,4,3,7,0.28571,0.21429,0.5,2.714,0.5,0.5,14,14,0,0.28571,0.21429,0.5,0.37834,0.23984,0.38182,-9.263,-2.555,11.818,-33.071,-9.286,23.357,14,14,0,0.5,0.5,0.56716,0.43284,-6.716,6.716,-15.786,12.357,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,NOR,10,LT50,5,1,4,0.5,0.1,0.4,3.9,0.8,0.6,10,10,0,0.5,0.1,0.4,0.43117,0.21393,0.3549,6.883,-11.393,4.51,-8.9,-46.6,5.1,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,P1,30,LT50,12,6,12,0.4,0.2,0.4,2.9,0.56667,0.6,23,23,0,0.3913,0.21739,0.3913,0.38903,0.23876,0.37221,0.227,-2.137,1.909,-16.043,-21.261,-18.913,23,23,0,0.56522,0.43478,0.49876,0.50124,6.646,-6.646,6.13,-17.565,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,POL,56,50_199,21,16,19,0.375,0.28571,0.33929,2.411,0.46429,0.44643,56,56,0,0.375,0.28571,0.33929,0.40125,0.27628,0.32247,-2.625,0.943,1.682,-8.107,-1.071,-8.857,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,SC0,21,LT50,6,7,8,0.28571,0.33333,0.38095,2.333,0.47619,0.42857,15,15,0,0.26667,0.4,0.33333,0.37591,0.2596,0.36449,-10.924,14.04,-3.116,-46.067,40.467,-8.733,15,15,0,0.46667,0.53333,0.4639,0.5361,0.277,-0.277,-9.333,-10.867,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,SP1,39,LT50,18,11,10,0.46154,0.28205,0.25641,1.949,0.25641,0.30769,32,32,0,0.53125,0.28125,0.1875,0.46614,0.26899,0.26488,6.511,1.226,-7.738,12.75,-7.625,-14.875,32,32,0,0.25,0.75,0.44987,0.55013,-19.987,19.987,-50.344,29.469,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,T1,31,LT50,16,8,7,0.51613,0.25806,0.22581,2.935,0.51613,0.54839,25,25,0,0.52,0.2,0.28,0.39476,0.26203,0.34321,12.524,-6.203,-6.321,16.6,-35.6,-39.84,25,25,0,0.56,0.44,0.52942,0.47058,3.058,-3.058,-2.24,-12.72,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,AUT|2020,8,LT50,4,1,3,0.5,0.125,0.375,2.75,0.375,0.5,8,8,0,0.5,0.125,0.375,0.45883,0.2245,0.31667,4.117,-9.95,5.833,-8.25,-29.375,80.375,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,AUT|2021,3,LT50,0,0,3,0.0,0.0,1.0,3.667,1.0,1.0,3,3,0,0.0,0.0,1.0,0.43222,0.19627,0.3715,-43.222,-19.627,62.85,-100.0,-100.0,323.333,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,AUT|2022,1,LT50,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0,0.0,0.0,1.0,0.45082,0.27338,0.2758,-45.082,-27.338,72.42,-100.0,-100.0,240.0,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,AUT|2023,1,LT50,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0.0,1.0,0.0,0.56694,0.25351,0.17955,-56.694,74.649,-17.955,-100.0,269.0,-100.0,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,AUT|2024,1,LT50,0,0,1,0.0,0.0,1.0,2.0,0.0,0.0,1,1,0,0.0,0.0,1.0,0.28346,0.27679,0.43976,-28.346,-27.679,56.024,-100.0,-100.0,114.0,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,B1|2017,3,LT50,2,0,1,0.66667,0.0,0.33333,4.667,0.66667,0.66667,0,0,0,,,,,,,,,,,,,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,B1|2018,3,LT50,1,1,1,0.33333,0.33333,0.33333,3.0,0.66667,1.0,0,0,0,,,,,,,,,,,,,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,B1|2019,4,LT50,3,0,1,0.75,0.0,0.25,2.75,0.5,0.5,4,4,0,0.75,0.0,0.25,0.41676,0.21372,0.36952,33.324,-21.372,-11.952,67.5,-100.0,-63.0,4,4,0,0.5,0.5,0.60797,0.39203,-10.797,10.797,-16.0,37.0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,B1|2020,12,LT50,5,3,4,0.41667,0.25,0.33333,3.417,0.58333,0.75,12,12,0,0.41667,0.25,0.33333,0.39615,0.24443,0.35943,2.052,0.557,-2.61,3.75,-13.25,12.667,12,12,0,0.58333,0.41667,0.5646,0.4354,1.873,-1.873,0.5,-4.25,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,B1|2021,6,LT50,3,0,3,0.5,0.0,0.5,3.167,0.66667,0.5,6,6,0,0.5,0.0,0.5,0.41428,0.20181,0.38391,8.572,-20.181,11.609,13.167,-100.0,0.333,6,6,0,0.66667,0.33333,0.63088,0.36912,3.579,-3.579,1.833,-9.5,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,B1|2022,2,LT50,0,0,2,0.0,0.0,1.0,2.0,0.0,0.0,2,2,0,0.0,0.0,1.0,0.4122,0.2399,0.34791,-41.22,-23.99,65.209,-100.0,-100.0,258.5,2,2,0,0.0,1.0,0.54387,0.45613,-54.387,54.387,-100.0,107.5,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,B1|2023,4,LT50,2,1,1,0.5,0.25,0.25,4.0,0.75,0.75,4,4,0,0.5,0.25,0.25,0.44,0.20558,0.35442,6.0,4.442,-10.442,-29.25,-5.75,-61.25,4,4,0,0.75,0.25,0.59507,0.40493,15.493,-15.493,13.0,-53.5,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,B1|2024,4,LT50,1,2,1,0.25,0.5,0.25,1.75,0.25,0.5,4,4,0,0.25,0.5,0.25,0.39496,0.25504,0.34999,-14.496,24.496,-9.999,55.0,82.75,-3.25,4,4,0,0.25,0.75,0.5181,0.4819,-26.81,26.81,-61.5,39.0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,B1|2025,2,LT50,0,2,0,0.0,1.0,0.0,1.0,0.0,0.5,2,2,0,0.0,1.0,0.0,0.40663,0.28169,0.31168,-40.663,71.831,-31.168,-100.0,231.5,-100.0,2,2,0,0.0,1.0,0.50672,0.49328,-50.672,50.672,-100.0,88.5,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,D1|2017,3,LT50,2,0,1,0.66667,0.0,0.33333,2.667,0.66667,0.66667,0,0,0,,,,,,,,,,,,,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,D1|2018,4,LT50,4,0,0,1.0,0.0,0.0,4.75,0.75,0.75,0,0,0,,,,,,,,,,,,,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,D1|2019,3,LT50,1,2,0,0.33333,0.66667,0.0,3.667,0.66667,0.66667,3,3,0,0.33333,0.66667,0.0,0.49519,0.20877,0.29604,-16.186,45.79,-29.604,-8.667,305.333,-100.0,3,3,0,0.66667,0.33333,0.65344,0.34656,1.323,-1.323,-8.333,-26.0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,D1|2020,21,LT50,4,7,10,0.19048,0.33333,0.47619,2.619,0.38095,0.66667,21,21,0,0.19048,0.33333,0.47619,0.39865,0.22257,0.37878,-20.817,11.076,9.741,-60.381,55.143,1.714,21,21,0,0.38095,0.61905,0.60892,0.39108,-22.797,22.797,-42.095,50.429,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,D1|2021,9,LT50,3,2,4,0.33333,0.22222,0.44444,3.0,0.44444,0.44444,9,9,0,0.33333,0.22222,0.44444,0.35846,0.24125,0.40029,-2.513,-1.903,4.415,101.0,-16.889,3.222,9,9,0,0.44444,0.55556,0.60499,0.39501,-16.055,16.055,-38.333,17.111,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,D1|2022,2,LT50,1,1,0,0.5,0.5,0.0,3.0,0.5,0.5,2,2,0,0.5,0.5,0.0,0.66252,0.19233,0.14515,-16.252,30.767,-14.515,-32.0,116.0,-100.0,2,2,0,0.5,0.5,0.64815,0.35185,-14.815,14.815,-36.0,7.5,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,D1|2023,3,LT50,1,1,1,0.33333,0.33333,0.33333,2.0,0.33333,0.33333,3,3,0,0.33333,0.33333,0.33333,0.48238,0.16553,0.35208,-14.905,16.78,-1.875,-57.333,54.0,-58.0,3,3,0,0.33333,0.66667,0.71625,0.28375,-38.292,38.292,-54.0,134.333,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,D1|2024,4,LT50,4,0,0,1.0,0.0,0.0,4.0,1.0,0.75,4,4,0,1.0,0.0,0.0,0.77199,0.14345,0.08455,22.801,-14.345,-8.455,24.75,-100.0,-100.0,4,4,0,1.0,0.0,0.67412,0.32588,32.588,-32.588,42.0,-100.0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,D1|2025,3,LT50,2,1,0,0.66667,0.33333,0.0,3.333,0.66667,1.0,3,3,0,0.66667,0.33333,0.0,0.41482,0.26818,0.317,25.185,6.515,-31.7,45.333,17.333,-100.0,3,3,0,0.66667,0.33333,0.56175,0.43825,10.492,-10.492,14.0,-27.0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,DNK|2017,4,LT50,1,1,2,0.25,0.25,0.5,2.75,0.5,0.5,4,4,0,0.25,0.25,0.5,0.27267,0.26873,0.4586,-2.267,-1.873,4.14,-38.25,-11.0,-7.75,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,DNK|2018,4,LT50,2,2,0,0.5,0.5,0.0,2.5,0.25,0.5,4,4,0,0.5,0.5,0.0,0.36725,0.2687,0.36404,13.275,23.13,-36.404,33.25,78.75,-100.0,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,DNK|2019,3,LT50,2,1,0,0.66667,0.33333,0.0,1.333,0.33333,0.0,3,3,0,0.66667,0.33333,0.0,0.49759,0.25736,0.24505,16.908,7.597,-24.505,27.333,15.0,-100.0,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,DNK|2020,3,LT50,2,1,0,0.66667,0.33333,0.0,2.667,0.33333,0.66667,3,3,0,0.66667,0.33333,0.0,0.40153,0.26075,0.33773,26.514,7.258,-33.773,84.667,12.333,-100.0,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,DNK|2021,5,LT50,2,2,1,0.4,0.4,0.2,2.8,0.4,0.8,5,5,0,0.4,0.4,0.2,0.5109,0.25032,0.23878,-11.09,14.968,-3.878,-34.0,46.0,-35.8,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,DNK|2022,2,LT50,0,1,1,0.0,0.5,0.5,3.0,0.5,1.0,2,2,0,0.0,0.5,0.5,0.37596,0.27245,0.35159,-37.596,22.755,14.841,-100.0,72.0,19.0,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,DNK|2023,3,LT50,0,2,1,0.0,0.66667,0.33333,3.0,0.66667,1.0,3,3,0,0.0,0.66667,0.33333,0.28318,0.26861,0.44821,-28.318,39.806,-11.488,-100.0,125.333,-43.667,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,DNK|2024,4,LT50,3,0,1,0.75,0.0,0.25,3.0,0.75,0.5,4,4,0,0.75,0.0,0.25,0.50647,0.24113,0.2524,24.353,-24.113,-0.24,36.5,-100.0,-36.75,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,DNK|2025,3,LT50,1,0,2,0.33333,0.0,0.66667,2.333,0.33333,0.33333,3,3,0,0.33333,0.0,0.66667,0.28229,0.25135,0.46636,5.104,-25.135,20.031,62.0,-100.0,52.0,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,E0|2020,12,LT50,4,2,6,0.33333,0.16667,0.5,3.25,0.58333,0.5,12,12,0,0.33333,0.16667,0.5,0.42256,0.22307,0.35437,-8.923,-5.64,14.563,-28.917,-28.0,85.667,12,12,0,0.58333,0.41667,0.57467,0.42533,0.866,-0.866,-1.25,-2.75,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,E0|2021,8,LT50,4,1,3,0.5,0.125,0.375,2.0,0.375,0.125,8,8,0,0.5,0.125,0.375,0.44082,0.24161,0.31757,5.918,-11.661,5.743,-1.25,-55.875,-18.125,8,8,0,0.375,0.625,0.51484,0.48516,-13.984,13.984,-32.625,21.5,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,F1|2017,5,LT50,2,2,1,0.4,0.4,0.2,3.4,0.6,0.8,0,0,0,,,,,,,,,,,,,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,F1|2018,5,LT50,4,0,1,0.8,0.0,0.2,2.2,0.4,0.2,0,0,0,,,,,,,,,,,,,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,F1|2019,4,LT50,2,1,1,0.5,0.25,0.25,3.5,0.75,0.75,4,4,0,0.5,0.25,0.25,0.39457,0.22864,0.37679,10.543,2.136,-12.679,-20.0,-12.5,-65.75,4,4,0,0.75,0.25,0.54107,0.45893,20.893,-20.893,42.75,-32.75,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,F1|2020,12,LT50,5,3,4,0.41667,0.25,0.33333,2.75,0.5,0.5,12,12,0,0.41667,0.25,0.33333,0.34055,0.2496,0.40986,7.612,0.04,-7.653,36.333,-4.333,16.833,12,12,0,0.5,0.5,0.51801,0.48199,-1.801,1.801,-8.917,-4.25,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,F1|2021,5,LT50,3,1,1,0.6,0.2,0.2,3.2,0.8,0.6,5,5,0,0.6,0.2,0.2,0.53701,0.24055,0.22244,6.299,-4.055,-2.244,24.2,-33.8,-11.2,5,5,0,0.8,0.2,0.51929,0.48071,28.071,-28.071,48.4,-61.8,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,F1|2022,2,LT50,0,1,1,0.0,0.5,0.5,2.5,0.5,0.5,2,2,0,0.0,0.5,0.5,0.42268,0.23471,0.34261,-42.268,26.529,15.739,-100.0,119.0,-10.0,2,2,0,0.5,0.5,0.54797,0.45203,-4.797,4.797,-10.5,9.0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,F1|2023,4,LT50,2,1,1,0.5,0.25,0.25,3.75,0.75,0.75,4,4,0,0.5,0.25,0.25,0.47731,0.24216,0.28053,2.269,0.784,-3.053,-9.5,-12.5,34.25,4,4,0,0.75,0.25,0.55495,0.44505,19.505,-19.505,24.25,-57.0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,F1|2024,5,LT50,4,1,0,0.8,0.2,0.0,3.0,0.6,0.4,5,5,0,0.8,0.2,0.0,0.46157,0.23989,0.29854,33.843,-3.989,-29.854,116.4,-27.4,-100.0,5,5,0,0.6,0.4,0.56868,0.43132,3.132,-3.132,-2.2,-17.2,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,F1|2025,3,LT50,1,1,1,0.33333,0.33333,0.33333,5.333,1.0,0.66667,3,3,0,0.33333,0.33333,0.33333,0.54633,0.2098,0.24387,-21.3,12.353,8.946,-55.0,69.333,-35.0,3,3,0,1.0,0.0,0.60333,0.39667,39.667,-39.667,56.0,-100.0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,I1|2018,1,LT50,0,0,1,0.0,0.0,1.0,3.0,1.0,0.0,0,0,0,,,,,,,,,,,,,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,I1|2020,17,LT50,6,7,4,0.35294,0.41176,0.23529,3.0,0.52941,0.64706,17,17,0,0.35294,0.41176,0.23529,0.38514,0.23077,0.38409,-3.22,18.099,-14.88,-33.941,70.941,-45.882,17,17,0,0.52941,0.47059,0.57424,0.42576,-4.483,4.483,-12.765,7.706,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,I1|2021,3,LT50,1,0,2,0.33333,0.0,0.66667,3.0,1.0,1.0,3,3,0,0.33333,0.0,0.66667,0.53262,0.2484,0.21898,-19.929,-24.84,44.769,-27.0,-100.0,245.0,3,3,0,1.0,0.0,0.55322,0.44678,44.678,-44.678,73.333,-100.0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,N1|2020,10,LT50,2,3,5,0.2,0.3,0.5,2.5,0.5,0.6,10,10,0,0.2,0.3,0.5,0.41185,0.24856,0.33958,-21.185,5.144,16.042,-64.2,27.0,38.9,10,10,0,0.5,0.5,0.555,0.445,-5.5,5.5,-14.7,6.8,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,N1|2021,4,LT50,2,0,2,0.5,0.0,0.5,3.25,0.5,0.25,4,4,0,0.5,0.0,0.5,0.29455,0.21805,0.4874,20.545,-21.805,1.26,44.75,-100.0,-15.5,4,4,0,0.5,0.5,0.59756,0.40244,-9.756,9.756,-18.5,26.25,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,NOR|2017,1,LT50,1,0,0,1.0,0.0,0.0,3.0,1.0,0.0,1,1,0,1.0,0.0,0.0,0.45071,0.27624,0.27304,54.929,-27.624,-27.304,109.0,-100.0,-100.0,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,NOR|2020,4,LT50,2,1,1,0.5,0.25,0.25,3.25,0.5,0.5,4,4,0,0.5,0.25,0.25,0.31695,0.22723,0.45583,18.305,2.277,-20.583,16.0,33.5,-50.75,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,NOR|2021,2,LT50,0,0,2,0.0,0.0,1.0,4.5,1.0,1.0,2,2,0,0.0,0.0,1.0,0.44104,0.2487,0.31026,-44.104,-24.87,68.974,-100.0,-100.0,258.5,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,NOR|2024,1,LT50,1,0,0,1.0,0.0,0.0,3.0,1.0,0.0,1,1,0,1.0,0.0,0.0,0.75526,0.15033,0.09441,24.474,-15.033,-9.441,25.0,-100.0,-100.0,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,NOR|2025,2,LT50,1,0,1,0.5,0.0,0.5,5.5,1.0,1.0,2,2,0,0.5,0.0,0.5,0.47793,0.15322,0.36885,2.207,-15.322,13.115,-43.5,-100.0,-31.5,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,P1|2017,6,LT50,3,1,2,0.5,0.16667,0.33333,3.667,0.66667,0.83333,0,0,0,,,,,,,,,,,,,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,P1|2018,1,LT50,0,0,1,0.0,0.0,1.0,2.0,0.0,0.0,0,0,0,,,,,,,,,,,,,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,P1|2019,1,LT50,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0.1923,0.26617,0.54153,80.77,-26.617,-54.153,390.0,-100.0,-100.0,1,1,0,0.0,1.0,0.4201,0.5799,-42.01,42.01,-100.0,63.0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,P1|2020,7,LT50,2,2,3,0.28571,0.28571,0.42857,3.286,0.71429,0.85714,7,7,0,0.28571,0.28571,0.42857,0.46437,0.26366,0.27197,-17.866,2.205,15.66,-62.714,-7.857,24.286,7,7,0,0.71429,0.28571,0.45083,0.54917,26.346,-26.346,44.429,-56.429,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE_SEASON,P1|2021,4,LT50,1,2,1,0.25,0.5,0.25,3.0,0.5,0.5,4,4,0,0.25,0.5,0.25,0.27745,0.27147,0.45108,-2.745,22.853,-20.108,-34.0,66.75,-60.75,4,4,0,0.5,0.5,0.4778,0.5222,2.22,-2.22,-5.0,-13.0,true,false,false,false,false,false,false,false
