factor,bucket,scope_type,scope_value,seasons_with_matches,total_matches,min_season_matches,max_season_matches,home_roi_observed_seasons,home_roi_positive_seasons,draw_roi_observed_seasons,draw_roi_positive_seasons,away_roi_observed_seasons,away_roi_positive_seasons,over25_roi_observed_seasons,over25_roi_positive_seasons,under25_roi_observed_seasons,under25_roi_positive_seasons,home_calibration_observed_seasons,home_calibration_positive_seasons,away_calibration_observed_seasons,away_calibration_positive_seasons,over25_calibration_observed_seasons,over25_calibration_positive_seasons,research_only,operational_betting_authority,creates_signal,promotes_factor
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,POL,8,2049,54,306,8,1,8,2,8,1,0,0,0,0,8,6,8,3,0,0,true,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,SC0,9,1772,64,228,7,2,7,2,7,2,7,3,7,0,7,5,7,1,7,5,true,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,SP1,9,3005,63,380,7,3,7,1,7,0,7,0,7,0,7,5,7,1,7,4,true,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,T1,9,2632,60,379,7,1,7,1,7,1,7,1,7,1,7,4,7,2,7,3,true,false,false,false
WINDOW_MAX_MATCHES,MAX_3,ALL,ALL,2,4105,710,3395,2,0,2,1,2,0,2,0,2,0,2,0,2,1,2,0,true,false,false,false
WINDOW_MAX_MATCHES,MAX_3,LEAGUE,AUT,2,204,48,156,2,1,2,1,2,1,0,0,0,0,2,0,2,1,0,0,true,false,false,false
WINDOW_MAX_MATCHES,MAX_3,LEAGUE,B1,2,322,70,252,2,0,2,0,2,2,2,1,2,0,2,0,2,2,2,1,true,false,false,false
WINDOW_MAX_MATCHES,MAX_3,LEAGUE,D1,2,312,45,267,2,2,2,2,2,0,2,0,2,0,2,2,2,0,2,0,true,false,false,false
WINDOW_MAX_MATCHES,MAX_3,LEAGUE,DNK,2,200,48,152,2,0,2,0,2,0,0,0,0,0,2,2,2,0,0,0,true,false,false,false
WINDOW_MAX_MATCHES,MAX_3,LEAGUE,E0,2,361,50,311,2,0,2,1,2,1,2,0,2,1,2,1,2,2,2,0,true,false,false,false
WINDOW_MAX_MATCHES,MAX_3,LEAGUE,F1,2,360,59,301,2,0,2,1,2,1,2,1,2,0,2,0,2,1,2,1,true,false,false,false
WINDOW_MAX_MATCHES,MAX_3,LEAGUE,I1,2,362,40,322,2,0,2,0,2,1,2,1,2,0,2,0,2,2,2,2,true,false,false,false
WINDOW_MAX_MATCHES,MAX_3,LEAGUE,N1,2,296,43,253,2,1,2,1,2,0,2,0,2,1,2,1,2,0,2,0,true,false,false,false
WINDOW_MAX_MATCHES,MAX_3,LEAGUE,NOR,2,147,51,96,2,0,2,1,2,0,0,0,0,0,2,1,2,1,0,0,true,false,false,false
WINDOW_MAX_MATCHES,MAX_3,LEAGUE,P1,2,312,54,258,2,0,2,1,2,0,2,1,2,1,2,1,2,1,2,1,true,false,false,false
WINDOW_MAX_MATCHES,MAX_3,LEAGUE,POL,2,254,68,186,2,2,2,1,2,0,0,0,0,0,2,2,2,0,0,0,true,false,false,false
WINDOW_MAX_MATCHES,MAX_3,LEAGUE,SC0,2,200,36,164,2,1,2,1,2,0,2,0,2,1,2,0,2,0,2,0,true,false,false,false
WINDOW_MAX_MATCHES,MAX_3,LEAGUE,SP1,2,365,48,317,2,0,2,2,2,0,2,0,2,2,2,0,2,1,2,0,true,false,false,false
WINDOW_MAX_MATCHES,MAX_3,LEAGUE,T1,2,410,50,360,2,0,2,1,2,0,2,0,2,1,2,1,2,0,2,0,true,false,false,false
WINDOW_MAX_MATCHES,MAX_4,ALL,ALL,2,591,173,418,2,0,2,1,2,0,2,0,2,1,2,1,2,1,2,1,true,false,false,false
WINDOW_MAX_MATCHES,MAX_4,LEAGUE,AUT,2,33,12,21,2,1,2,1,2,0,0,0,0,0,2,1,2,0,0,0,true,false,false,false
WINDOW_MAX_MATCHES,MAX_4,LEAGUE,B1,1,18,18,18,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,true,false,false,false
WINDOW_MAX_MATCHES,MAX_4,LEAGUE,D1,1,27,27,27,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,true,false,false,false
WINDOW_MAX_MATCHES,MAX_4,LEAGUE,DNK,2,48,18,30,2,0,2,2,2,1,0,0,0,0,2,0,2,1,0,0,true,false,false,false
WINDOW_MAX_MATCHES,MAX_4,LEAGUE,E0,1,48,48,48,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,true,false,false,false
WINDOW_MAX_MATCHES,MAX_4,LEAGUE,F1,1,40,40,40,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,true,false,false,false
WINDOW_MAX_MATCHES,MAX_4,LEAGUE,I1,1,41,41,41,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,true,false,false,false
WINDOW_MAX_MATCHES,MAX_4,LEAGUE,N1,1,36,36,36,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,true,false,false,false
WINDOW_MAX_MATCHES,MAX_4,LEAGUE,NOR,1,95,95,95,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,true,false,false,false
WINDOW_MAX_MATCHES,MAX_4,LEAGUE,P1,1,27,27,27,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,true,false,false,false
WINDOW_MAX_MATCHES,MAX_4,LEAGUE,POL,2,58,24,34,2,0,2,1,2,1,0,0,0,0,2,1,2,1,0,0,true,false,false,false
WINDOW_MAX_MATCHES,MAX_4,LEAGUE,SC0,2,30,6,24,2,1,2,1,2,1,2,0,2,2,2,1,2,1,2,0,true,false,false,false
WINDOW_MAX_MATCHES,MAX_4,LEAGUE,SP1,1,50,50,50,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,true,false,false,false
WINDOW_MAX_MATCHES,MAX_4,LEAGUE,T1,1,40,40,40,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,true,false,false,false
WINDOW_RELATION,AFTER,ALL,ALL,9,18664,1653,3135,9,1,9,0,9,0,7,1,7,0,9,3,9,4,7,6,true,false,false,false
WINDOW_RELATION,AFTER,LEAGUE,AUT,9,815,72,139,9,3,9,6,9,4,0,0,0,0,9,2,9,5,0,0,true,false,false,false
WINDOW_RELATION,AFTER,LEAGUE,B1,9,1224,80,232,7,3,7,1,7,3,7,2,7,1,7,5,7,4,7,4,true,false,false,false
WINDOW_RELATION,AFTER,LEAGUE,D1,9,1426,117,252,7,2,7,2,7,1,7,2,7,1,7,3,7,2,7,6,true,false,false,false
WINDOW_RELATION,AFTER,LEAGUE,DNK,9,874,72,132,9,4,9,5,9,2,0,0,0,0,9,4,9,4,0,0,true,false,false,false
WINDOW_RELATION,AFTER,LEAGUE,E0,9,1858,146,310,7,3,7,4,7,2,7,4,7,2,7,3,7,3,7,5,true,false,false,false
WINDOW_RELATION,AFTER,LEAGUE,F1,9,1545,120,233,7,1,7,0,7,1,7,3,7,0,7,4,7,3,7,6,true,false,false,false
WINDOW_RELATION,AFTER,LEAGUE,I1,9,1759,140,310,7,0,7,3,7,3,7,3,7,1,7,2,7,5,7,5,true,false,false,false
WINDOW_RELATION,AFTER,LEAGUE,N1,9,1331,100,234,7,1,7,5,7,2,7,3,7,3,7,1,7,5,7,3,true,false,false,false
WINDOW_RELATION,AFTER,LEAGUE,NOR,9,1130,77,144,9,3,9,3,9,2,0,0,0,0,9,5,9,3,0,0,true,false,false,false
WINDOW_RELATION,AFTER,LEAGUE,P1,9,1302,100,234,7,0,7,1,7,1,7,2,7,3,7,3,7,3,7,4,true,false,false,false
WINDOW_RELATION,AFTER,LEAGUE,POL,8,1119,109,219,8,3,8,1,8,1,0,0,0,0,8,6,8,1,0,0,true,false,false,false
WINDOW_RELATION,AFTER,LEAGUE,SC0,9,1030,87,178,7,3,7,1,7,0,7,2,7,1,7,6,7,1,7,5,true,false,false,false
WINDOW_RELATION,AFTER,LEAGUE,SP1,9,1710,150,300,7,3,7,2,7,3,7,1,7,2,7,5,7,2,7,4,true,false,false,false
WINDOW_RELATION,AFTER,LEAGUE,T1,9,1541,116,239,7,1,7,3,7,0,7,1,7,0,7,4,7,1,7,5,true,false,false,false
WINDOW_RELATION,BEFORE,ALL,ALL,9,18656,1000,2591,9,0,9,2,9,0,7,0,7,0,9,5,9,4,7,2,true,false,false,false
WINDOW_RELATION,BEFORE,LEAGUE,AUT,9,919,53,123,9,0,9,2,9,2,0,0,0,0,9,2,9,6,0,0,true,false,false,false
WINDOW_RELATION,BEFORE,LEAGUE,B1,9,1338,79,184,7,1,7,4,7,1,7,0,7,4,7,3,7,3,7,3,true,false,false,false
WINDOW_RELATION,BEFORE,LEAGUE,D1,9,1327,54,189,7,3,7,3,7,2,7,1,7,0,7,4,7,2,7,5,true,false,false,false
WINDOW_RELATION,BEFORE,LEAGUE,DNK,9,1009,60,146,9,2,9,4,9,1,0,0,0,0,9,7,9,2,0,0,true,false,false,false
WINDOW_RELATION,BEFORE,LEAGUE,E0,9,1562,70,234,7,3,7,1,7,3,7,2,7,2,7,4,7,4,7,2,true,false,false,false
WINDOW_RELATION,BEFORE,LEAGUE,F1,9,1551,72,260,7,3,7,2,7,4,7,1,7,2,7,3,7,4,7,3,true,false,false,false
WINDOW_RELATION,BEFORE,LEAGUE,I1,9,1660,70,240,7,0,7,2,7,0,7,2,7,4,7,2,7,5,7,3,true,false,false,false
WINDOW_RELATION,BEFORE,LEAGUE,N1,9,1347,71,205,7,2,7,2,7,1,7,1,7,2,7,5,7,1,7,4,true,false,false,false
WINDOW_RELATION,BEFORE,LEAGUE,NOR,9,1033,98,163,9,1,9,3,9,2,0,0,0,0,9,5,9,5,0,0,true,false,false,false
WINDOW_RELATION,BEFORE,LEAGUE,P1,9,1448,71,206,7,3,7,3,7,0,7,1,7,1,7,4,7,3,7,5,true,false,false,false
WINDOW_RELATION,BEFORE,LEAGUE,POL,8,1239,87,197,8,1,8,3,8,1,0,0,0,0,8,6,8,3,0,0,true,false,false,false
WINDOW_RELATION,BEFORE,LEAGUE,SC0,9,972,50,141,7,2,7,4,7,1,7,3,7,2,7,3,7,2,7,4,true,false,false,false
WINDOW_RELATION,BEFORE,LEAGUE,SP1,9,1710,80,230,7,2,7,3,7,0,7,1,7,1,7,4,7,1,7,3,true,false,false,false
WINDOW_RELATION,BEFORE,LEAGUE,T1,9,1541,67,224,7,1,7,1,7,1,7,1,7,4,7,5,7,4,7,3,true,false,false,false
WINDOW_RELATION,INSIDE,ALL,ALL,5,7,1,3,4,0,4,3,4,1,3,1,3,2,4,0,4,1,3,1,true,false,false,false
WINDOW_RELATION,INSIDE,LEAGUE,P1,4,4,1,1,3,0,3,1,3,2,3,1,3,2,3,0,3,2,3,1,true,false,false,false
WINDOW_RELATION,INSIDE,LEAGUE,POL,2,3,1,2,2,0,2,2,2,0,0,0,0,0,2,1,2,0,0,0,true,false,false,false
